Time            	S0              	C4              	C3              	C2H4O           	M4              	M5              	M6              	A1              	E1              	C2              	E2              	E3              	B1              	B2              	B3              	M1              	M2              	M3              	CH2O            	A2              
2.0417379447e+04	4.2914033244e-28	-9.0417960108e+03	1.8083592022e+04	-3.1113990236e-24	-3.8926373236e-10	1.8189894035e-12	1.8189894035e-12	5.0507441978e-26	-4.5589072900e-29	-9.0417960108e+03	1.4795944007e-33	5.7397185099e-42	-4.0389678347e-28	-3.3601940481e-29	3.0609455276e-24	2.2482709028e-09	-2.2264430299e-09	-2.3646862246e-11	5.0507441978e-26	3.8744474296e-10
2.0892961309e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	-1.9161626893e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0512983378e-26	-6.4249022945e-31	-9.0417960108e+03	5.9580226193e-34	-5.7397185099e-42	-4.0389678347e-28	5.2338855502e-28	1.8655560996e-24	-5.2004907047e-09	5.2095856518e-09	-9.0949470177e-12	5.0512983378e-26	3.8744474296e-10
2.1379620895e+04	0.0000000000e+00	-9.0417960108e+03	1.8083592022e+04	-5.8169276725e-25	-3.8926373236e-10	1.8189894035e-12	1.8189894035e-12	5.0514100193e-26	-2.7003078564e-29	-9.0417960108e+03	8.2018926763e-34	5.7397185099e-42	0.0000000000e+00	1.3266431384e-29	5.3119240288e-25	-5.2023096941e-09	5.1804818213e-09	2.1827872843e-11	5.0514100193e-26	3.8562575355e-10
2.1877616239e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	4.0266517438e-25	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-1.7787888966e-30	-9.0417960108e+03	1.3972048913e-33	-5.7397185099e-42	0.0000000000e+00	3.8353305950e-29	-4.5319062562e-25	-5.1986717153e-09	5.2095856518e-09	-9.0949470177e-12	5.0514118875e-26	3.8744474296e-10
2.2387211386e+04	-1.2369338994e-27	-9.0417960108e+03	1.8083592022e+04	2.5706701068e-25	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0514137998e-26	-1.7965074521e-30	-9.0417960108e+03	-7.0913189040e-36	-5.7397185099e-42	1.6155871339e-27	-3.8084990205e-28	-3.0757715550e-25	2.2482709028e-09	-2.2264430299e-09	-2.3646862246e-11	5.0514137998e-26	-1.4752004063e-09
2.2908676528e+04	0.0000000000e+00	-9.0417960108e+03	1.8083592022e+04	-2.1681434037e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-2.7060086091e-29	-9.0417960108e+03	4.5725305649e-34	5.7397185099e-42	0.0000000000e+00	2.9786721409e-29	2.1176265191e-24	-5.1986717153e-09	5.2095856518e-09	-9.0949470177e-12	5.0514157563e-26	3.8744474296e-10
2.3442288153e+04	-4.5438388141e-28	-9.0417960108e+03	1.8083592022e+04	-3.0363664385e-25	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0514177585e-26	2.3406982172e-29	-9.0417960108e+03	4.6462556994e-34	5.7397185099e-42	4.0389678347e-28	2.7300345851e-29	2.5312224557e-25	-5.2023096941e-09	5.1950337365e-09	5.4569682106e-12	5.0514177585e-26	-1.4752004063e-09
2.3988329190e+04	-4.2914033244e-28	-9.0417960108e+03	1.8083592022e+04	-4.7272589277e-25	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-9.1597228155e-31	-9.0417960108e+03	-6.4449163398e-34	-5.7397185099e-42	1.2116903504e-27	-7.9174445568e-28	4.2222274573e-25	9.7024894785e-09	-9.6915755421e-09	-9.0949470177e-12	5.0513258100e-26	3.8744474296e-10
2.4547089157e+04	0.0000000000e+00	-9.0417960108e+03	1.8083592022e+04	2.0735000308e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0519749429e-26	-3.2651445905e-29	-9.0417960108e+03	-4.9286750475e-35	0.0000000000e+00	0.0000000000e+00	1.0491864484e-28	-2.1240920474e-24	2.2482709028e-09	-2.2409949452e-09	-7.2759576142e-12	5.0519749429e-26	-1.4770193957e-09
2.5118864315e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	5.5281347084e-25	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0515374887e-26	-3.0337248484e-30	-9.0417960108e+03	3.2106576243e-34	5.7397185099e-42	-4.0389678347e-28	3.7602824014e-28	-6.0327270023e-25	-5.2004907047e-09	5.2095856518e-09	-9.0949470177e-12	5.0515374887e-26	3.8744474296e-10
2.5703957828e+04	-4.2914033244e-28	-9.0417960108e+03	1.8083592022e+04	-1.2776126275e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0514527071e-26	-2.1863156729e-30	-9.0417960108e+03	7.2806097695e-34	0.0000000000e+00	4.0389678347e-28	2.8979901207e-29	1.2270965496e-24	-5.2023096941e-09	5.1950337365e-09	5.4569682106e-12	5.0514527071e-26	-1.4752004063e-09
2.6302679919e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	1.3012015222e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0511418911e-26	9.2213525737e-31	-9.0417960108e+03	4.3708085596e-34	5.7397185099e-42	-4.0389678347e-28	3.9102155661e-28	-1.3516757449e-24	-5.2004907047e-09	5.2095856518e-09	-9.0949470177e-12	5.0511418911e-26	3.8744474296e-10
2.6915348039e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	4.2855548606e-25	-3.8198777474e-10	-5.4569682106e-12	1.8189894035e-12	5.0510894360e-26	1.4475289462e-30	-9.0417960108e+03	-4.0611499425e-34	5.7397185099e-42	-4.0389678347e-28	4.2962518530e-28	-4.7906831240e-25	-5.2023096941e-09	5.1804818213e-09	2.1827872843e-11	5.0510894360e-26	3.8562575355e-10
2.7542287033e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	5.6461957825e-24	1.4733814169e-09	3.6379788071e-12	-1.8189894035e-12	5.0511232050e-26	1.1085652760e-30	-9.0417960108e+03	8.6827922366e-34	-5.7397185099e-42	4.0389678347e-28	-3.7894034251e-28	-5.6967078368e-24	2.2500898922e-09	-2.2555468604e-09	5.4569682106e-12	5.0511232050e-26	-1.4752004063e-09
2.8183829313e+04	-5.0487097934e-29	-9.0417960108e+03	1.8083592022e+04	-4.0412083846e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	1.8189894035e-12	2.2553410021e-29	-9.0417960108e+03	-3.2158384665e-34	5.7397185099e-42	4.0389678347e-28	-3.3439753106e-28	-1.0144513341e-26	9.6970325103e-09	-9.7061274573e-09	5.4569682106e-12	5.0515031944e-26	-1.4752004063e-09
2.8840315031e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	-9.1480552854e-25	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	2.4266717299e-31	-9.0417960108e+03	3.9057665215e-34	0.0000000000e+00	4.0389678347e-28	-4.2424924075e-28	8.6433878306e-25	-1.2649252312e-08	1.2660166249e-08	-9.0949470177e-12	5.0512098425e-26	3.8744474296e-10
2.9512092267e+04	4.0389678347e-28	-9.0417960108e+03	1.8083592022e+04	2.1978258884e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0502361173e-26	-1.5262609623e-29	-9.0417960108e+03	-6.2946272060e-34	0.0000000000e+00	-8.0779356695e-28	3.3100986843e-28	-2.2482400994e-24	9.6988514997e-09	-9.6915755421e-09	-7.2759576142e-12	5.0502361173e-26	-1.4770193957e-09
3.0199517204e+04	-4.2914033244e-28	-9.0417960108e+03	1.8083592022e+04	4.2160918369e-25	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-3.0814879110e-33	-9.0417960108e+03	2.4141029334e-34	5.7397185099e-42	4.0389678347e-28	1.6573546803e-28	-4.7226201709e-25	2.2519088816e-09	-2.2555468604e-09	5.4569682106e-12	5.0512344323e-26	3.8744474296e-10
3.0902954325e+04	-3.7865323451e-28	-9.0417960108e+03	1.8083592022e+04	7.5282936367e-24	-3.8198777474e-10	-5.4569682106e-12	1.8189894035e-12	1.8189894035e-12	-3.7623426650e-29	-9.0417960108e+03	9.6306416601e-34	0.0000000000e+00	8.0779356695e-28	-4.9916449706e-28	-7.5786854669e-24	2.2464519134e-09	-2.2264430299e-09	-2.3646862246e-11	5.0499476849e-26	3.8744474296e-10
3.1622776602e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	-8.4068073697e-24	1.4733814169e-09	3.6379788071e-12	-1.8189894035e-12	5.0503422711e-26	8.9193667584e-30	-9.0417960108e+03	-5.9451424040e-34	0.0000000000e+00	0.0000000000e+00	5.4782403193e-29	8.3562654894e-24	-1.2651071302e-08	1.2660166249e-08	-9.0949470177e-12	5.0503422711e-26	-1.4752004063e-09
3.2359365693e+04	-4.2914033244e-28	-9.0417960108e+03	1.8083592022e+04	6.5858857526e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0496184613e-26	1.6157011489e-29	-9.0417960108e+03	-1.4152830302e-34	0.0000000000e+00	0.0000000000e+00	3.4732928396e-28	-6.6363162831e-24	9.6988514997e-09	-9.7206793725e-09	2.1827872843e-11	5.0496184613e-26	-1.4770193957e-09
3.3113112148e+04	-4.2914033244e-28	-9.0417960108e+03	1.8083592022e+04	-1.8967304367e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	6.8486068822e-30	-9.0417960108e+03	2.8486388842e-34	0.0000000000e+00	4.0389678347e-28	1.0434669179e-28	1.8461389921e-24	2.2519088816e-09	-2.2264430299e-09	-2.3646862246e-11	5.0505492591e-26	3.8744474296e-10
3.3884415614e+04	-4.5438388141e-28	-9.0417960108e+03	1.8083592022e+04	-3.0954097868e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	1.8189894035e-12	3.0824893946e-29	-9.0417960108e+03	5.8345342975e-34	0.0000000000e+00	4.0389678347e-28	1.5482310082e-29	3.0449072066e-24	-5.2041286835e-09	5.1804818213e-09	2.1827872843e-11	5.0506759555e-26	-1.4770193957e-09
3.4673685045e+04	3.7865323451e-28	-9.0417960108e+03	1.8083592022e+04	1.1981913272e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0506016400e-26	6.3247539374e-30	-9.0417960108e+03	3.2927768102e-34	-1.1479437020e-41	-4.0389678347e-28	1.7620381209e-29	-1.2486960455e-24	-1.2651071302e-08	1.2660166249e-08	-9.0949470177e-12	5.0506016400e-26	3.8744474296e-10
3.5481338923e+04	4.0389678347e-28	-9.0417960108e+03	1.8083592022e+04	2.8013006059e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0505255936e-26	-1.8158437888e-29	-9.0417960108e+03	4.3620399343e-34	5.7397185099e-42	0.0000000000e+00	-3.9177353596e-28	-2.8517998271e-24	2.2482709028e-09	-2.2264430299e-09	-2.3646862246e-11	5.0505255936e-26	-1.4752004063e-09
3.6307805477e+04	-2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	-9.3391931273e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0504477758e-26	7.8647275209e-30	-9.0417960108e+03	-1.0019245284e-33	0.0000000000e+00	0.0000000000e+00	1.2270533010e-29	9.2886937588e-24	-5.2004907047e-09	5.2095856518e-09	-9.0949470177e-12	5.0504477758e-26	3.8744474296e-10
3.7153522910e+04	-4.2914033244e-28	-9.0417960108e+03	1.8083592022e+04	4.2167423390e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	1.8189894035e-12	1.3900591967e-29	-9.0417960108e+03	2.2536345235e-34	0.0000000000e+00	4.0389678347e-28	-3.8158835174e-29	-4.2671912781e-24	9.6970325103e-09	-9.7206793725e-09	2.1827872843e-11	5.0498440666e-26	-1.4770193957e-09
3.8018939632e+04	0.0000000000e+00	-9.0417960108e+03	1.8083592022e+04	-5.2648742984e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-1.5515291632e-29	-9.0417960108e+03	3.1806200129e-34	0.0000000000e+00	0.0000000000e+00	6.5558992345e-29	5.2143216414e-24	-5.1986717153e-09	5.2095856518e-09	-9.0949470177e-12	5.0502612908e-26	3.8744474296e-10
3.8904514499e+04	-4.0389678347e-28	-9.0417960108e+03	1.8083592022e+04	-6.9720821799e-25	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0486445024e-26	6.5404580911e-31	-9.0417960108e+03	-1.1353450830e-33	0.0000000000e+00	4.0389678347e-28	-1.5740004323e-28	6.4687852010e-25	9.6988514997e-09	-9.6915755421e-09	-7.2759576142e-12	5.0486445024e-26	-1.4770193957e-09
3.9810717055e+04	3.7865323451e-28	-9.0417960108e+03	1.8083592022e+04	-9.2082528297e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	2.7309686611e-29	-9.0417960108e+03	-2.7234936205e-34	0.0000000000e+00	-8.0779356695e-28	4.5387105441e-28	9.1577157574e-24	9.7024894785e-09	-9.6915755421e-09	-9.0949470177e-12	5.0485032069e-26	3.8744474296e-10
4.0738027780e+04	3.7865323451e-28	-9.0417960108e+03	1.8083592022e+04	2.7141063895e-25	-2.2519088816e-09	1.8189894035e-12	1.8189894035e-12	1.8189894035e-12	2.8755674814e-29	-9.0417960108e+03	-4.3000621094e-34	5.7397185099e-42	-8.0779356695e-28	3.9121309034e-28	-3.2188505319e-25	2.2464519134e-09	-2.2409949452e-09	-7.2759576142e-12	5.0483586238e-26	2.2482709028e-09
4.1686938347e+04	4.0389678347e-28	-9.0417960108e+03	1.8083592022e+04	-1.4900837134e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0482106722e-26	4.9920104159e-30	-9.0417960108e+03	-7.9795857446e-34	0.0000000000e+00	0.0000000000e+00	-4.1733895596e-28	1.4396100576e-24	-5.2004907047e-09	5.1950337365e-09	5.4569682106e-12	5.0482106722e-26	3.8744474296e-10
4.2657951880e+04	-8.0779356695e-28	-9.0417960108e+03	1.8083592022e+04	-1.6833477126e-25	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0484869574e-26	2.2286861316e-30	-9.0417960108e+03	-3.2581828954e-34	0.0000000000e+00	1.2116903504e-27	-3.8829559537e-28	1.1783207214e-25	9.6988514997e-09	-9.7206793725e-09	2.1827872843e-11	5.0484869574e-26	-1.4770193957e-09
4.3651583224e+04	0.0000000000e+00	-9.0417960108e+03	1.8083592022e+04	-3.0151630145e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	7.8539423132e-30	-9.0417960108e+03	1.5515351658e-34	-5.7397185099e-42	-4.0389678347e-28	3.5838079961e-28	2.9647214325e-24	-5.1986717153e-09	5.2095856518e-09	-9.0949470177e-12	5.0479243837e-26	3.8744474296e-10
4.4668359215e+04	4.5438388141e-28	-9.0417960108e+03	1.8083592022e+04	1.1186120821e-25	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	1.8189894035e-12	-4.3140830754e-29	-9.0417960108e+03	3.8018996569e-34	0.0000000000e+00	-4.0389678347e-28	1.7589036700e-30	-1.6235006505e-25	-1.2654709280e-08	1.2660166249e-08	-7.2759576142e-12	5.0479751287e-26	-1.4770193957e-09
4.5708818961e+04	4.0389678347e-28	-9.0417960108e+03	1.8083592022e+04	-4.6448971084e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0472018777e-26	1.5079261093e-29	-9.0417960108e+03	-1.0386249658e-34	-5.7397185099e-42	-4.0389678347e-28	-6.7411977692e-29	4.5944774224e-24	9.7006704891e-09	-9.7061274573e-09	5.4569682106e-12	5.0472018777e-26	3.8744474296e-10
4.6773514129e+04	4.0389678347e-28	-9.0417960108e+03	1.8083592022e+04	4.0351469484e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0464106144e-26	2.2991751676e-29	-9.0417960108e+03	3.8779300346e-35	0.0000000000e+00	-8.0779356695e-28	3.4211632123e-28	-4.0855722659e-24	-5.2023096941e-09	5.1804818213e-09	2.1827872843e-11	5.0464106144e-26	-1.4770193957e-09
4.7863009232e+04	2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	2.8179834718e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-6.2323093000e-30	-9.0417960108e+03	7.5217436667e-34	-5.7397185099e-42	8.0779356695e-28	-7.9569439355e-28	-2.8684826689e-24	2.2519088816e-09	-2.2555468604e-09	5.4569682106e-12	5.0468085942e-26	3.8744474296e-10
4.8977881937e+04	-3.5340968554e-28	-9.0417960108e+03	1.8083592022e+04	-7.2574487143e-25	-3.8198777474e-10	-5.4569682106e-12	1.8189894035e-12	5.0464207345e-26	-2.7597035359e-29	-9.0417960108e+03	5.2693166652e-34	5.7397185099e-42	0.0000000000e+00	3.4478021939e-28	6.7531689006e-25	2.2482709028e-09	-2.2409949452e-09	-7.2759576142e-12	5.0464207345e-26	3.8562575355e-10
5.0118723363e+04	0.0000000000e+00	-9.0417960108e+03	1.8083592022e+04	2.4028634579e-24	1.4733814169e-09	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	1.9008928551e-29	-9.0417960108e+03	-6.5631306065e-34	5.7397185099e-42	4.0389678347e-28	-3.8499864404e-28	-2.4533694540e-24	-1.2649252312e-08	1.2645614333e-08	5.4569682106e-12	5.0468089662e-26	-1.4752004063e-09
5.1286138399e+04	0.0000000000e+00	-9.0417960108e+03	1.8083592022e+04	-1.8700460287e-24	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0464310753e-26	2.2786832730e-29	-9.0417960108e+03	3.4814432517e-34	-5.7397185099e-42	0.0000000000e+00	-6.2514626733e-29	1.8196214454e-24	9.6988514997e-09	-9.7206793725e-09	2.1827872843e-11	5.0464310753e-26	-1.4770193957e-09
5.2480746025e+04	-7.5730646901e-28	-9.0417960108e+03	1.8083592022e+04	4.0910225241e-24	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-2.3833768248e-29	-9.0417960108e+03	7.9677501006e-34	5.7397185099e-42	4.0389678347e-28	3.7081354407e-28	-4.1414765388e-24	-5.1986717153e-09	5.2095856518e-09	-9.0949470177e-12	5.0460443808e-26	3.8744474296e-10
5.3703179637e+04	2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	-5.0437444379e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0456486796e-26	5.3671815690e-30	-9.0417960108e+03	4.0809195419e-34	-5.7397185099e-42	-4.0389678347e-28	3.5424361320e-28	-3.8518598888e-34	2.2482709028e-09	-2.2409949452e-09	-7.2759576142e-12	5.0456486796e-26	-1.4770193957e-09
5.4954087386e+04	4.5438388141e-28	-9.0417960108e+03	1.8083592022e+04	-1.6923916793e-27	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-2.4066420585e-29	-9.0417960108e+03	3.3400657770e-34	-5.7397185099e-42	-4.0389678347e-28	-5.7286786196e-30	-4.8788977576e-26	9.7024894785e-09	-9.7061274573e-09	5.4569682106e-12	5.0460676923e-26	3.8744474296e-10
5.6234132519e+04	2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	-5.2732658294e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0460892967e-26	9.6142422824e-31	-9.0417960108e+03	-6.2638236864e-36	-5.7397185099e-42	-4.0389678347e-28	3.7687555302e-28	2.2725815899e-27	2.2482709028e-09	-2.2409949452e-09	-7.2759576142e-12	5.0460892967e-26	-1.4770193957e-09
5.7543993734e+04	2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	-4.8627215061e-26	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0469161536e-26	-7.3069782090e-30	-9.0417960108e+03	-1.7261472752e-34	0.0000000000e+00	4.0389678347e-28	-3.8135382162e-28	-1.8824258351e-27	-5.2004907047e-09	5.2095856518e-09	-9.0949470177e-12	5.0469161536e-26	3.8744474296e-10
5.8884365536e+04	2.5243548967e-29	-9.0417960108e+03	1.8083592022e+04	-5.0702640310e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0461719334e-26	1.3558546808e-31	-9.0417960108e+03	-5.3379882071e-34	5.7397185099e-42	-4.0389678347e-28	3.3714631457e-28	2.8229284456e-28	-1.2652890291e-08	1.2674718164e-08	-2.3646862246e-11	5.0461719334e-26	-1.4752004063e-09
6.0255958607e+04	-4.0389678347e-28	-9.0417960108e+03	1.8083592022e+04	-5.0328752596e-26	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	2.5138778378e-29	-9.0417960108e+03	-5.9464227630e-34	0.0000000000e+00	8.0779356695e-28	-4.1863635867e-28	-1.4360576260e-28	9.7024894785e-09	-9.7061274573e-09	5.4569682106e-12	5.0461959750e-26	3.8744474296e-10
6.1659500186e+04	5.0487097934e-29	-9.0417960108e+03	1.8083592022e+04	-5.0453854843e-26	-3.8198777474e-10	-5.4569682106e-12	1.8189894035e-12	5.0454445371e-26	-1.7834881657e-29	-9.0417960108e+03	3.4662761604e-34	-1.1479437020e-41	0.0000000000e+00	-7.3205993485e-29	3.9962901901e-29	9.6988514997e-09	-9.7061274573e-09	5.4569682106e-12	5.0454445371e-26	3.8744474296e-10
6.3095734448e+04	-3.5340968554e-28	-9.0417960108e+03	1.8083592022e+04	-5.0401863979e-26	1.4733814169e-09	3.6379788071e-12	-1.8189894035e-12	5.0446755951e-26	-1.0145028575e-29	-9.0417960108e+03	-8.6193909615e-35	1.1479437020e-41	4.0389678347e-28	-6.6915617398e-29	-1.8318338221e-29	2.2500898922e-09	-2.2555468604e-09	5.4569682106e-12	5.0446755951e-26	-1.4752004063e-09
6.4565422903e+04	-3.5340968554e-28	-9.0417960108e+03	1.8083592022e+04	-5.0412787853e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0438887424e-26	-2.2772195662e-30	-9.0417960108e+03	6.3189733700e-34	-1.1479437020e-41	4.0389678347e-28	-8.1471218138e-29	7.1611371640e-30	9.6988514997e-09	-9.7061274573e-09	5.4569682106e-12	5.0438887424e-26	-1.4752004063e-09
6.6069344801e+04	-3.2816613657e-28	-9.0417960108e+03	1.8083592022e+04	-5.0483571171e-26	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-3.4417908850e-29	-9.0417960108e+03	2.2526525151e-34	5.7397185099e-42	4.0389678347e-28	-9.4852049761e-32	-3.4319108644e-30	-5.1986717153e-09	5.2095856518e-09	-9.0949470177e-12	5.0445784971e-26	3.8744474296e-10
6.7608297539e+04	-3.5340968554e-28	-9.0417960108e+03	1.8083592022e+04	-5.0385419618e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0438083486e-26	-1.4721808495e-30	-9.0417960108e+03	-4.6863941249e-34	-5.7397185099e-42	0.0000000000e+00	3.0058152346e-28	1.6369441562e-30	2.2482709028e-09	-2.2264430299e-09	-2.3646862246e-11	5.0438083486e-26	-1.4752004063e-09
6.9183097092e+04	-4.0389678347e-28	-9.0417960108e+03	1.8083592022e+04	-5.0499923087e-26	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	4.2325006830e-29	-9.0417960108e+03	-2.2718670838e-34	0.0000000000e+00	4.0389678347e-28	1.3685080406e-29	-8.5992772017e-31	9.7024894785e-09	-9.7061274573e-09	5.4569682106e-12	5.0444773155e-26	3.8744474296e-10
7.0794578438e+04	-3.2816613657e-28	-9.0417960108e+03	1.8083592022e+04	-5.0388487240e-26	-3.8198777474e-10	-5.4569682106e-12	1.8189894035e-12	5.0432649879e-26	-2.1283837001e-29	-9.0417960108e+03	1.2448753564e-33	0.0000000000e+00	0.0000000000e+00	3.0528637772e-28	-2.8888949166e-34	2.2482709028e-09	-2.2264430299e-09	-2.3646862246e-11	5.0432649879e-26	3.8744474296e-10
7.2443596007e+04	4.2914033244e-28	-9.0417960108e+03	1.8083592022e+04	-5.0551368528e-26	1.4733814169e-09	3.6379788071e-12	-1.8189894035e-12	5.0457745021e-26	4.1099345013e-30	-9.0417960108e+03	-5.7003890403e-34	0.0000000000e+00	-8.0779356695e-28	4.6817825834e-28	-1.0881504186e-32	-1.2651071302e-08	1.2660166249e-08	-9.0949470177e-12	5.0457745021e-26	-1.4752004063e-09
7.4131024130e+04	8.5828066488e-28	-9.0417960108e+03	1.8083592022e+04	-5.0397425095e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0446360542e-26	-9.7490573785e-30	-9.0417960108e+03	-6.4885858975e-34	0.0000000000e+00	-8.0779356695e-28	-8.9673850068e-29	1.0111132208e-33	9.6988514997e-09	-9.7206793725e-09	2.1827872843e-11	5.0446360542e-26	-1.4770193957e-09
7.5857757503e+04	5.0487097934e-29	-9.0417960108e+03	1.8083592022e+04	-5.0457096568e-26	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0446920123e-26	-1.0309117806e-29	-9.0417960108e+03	-1.6848726724e-34	0.0000000000e+00	0.0000000000e+00	-3.0000307040e-29	-1.0592614694e-33	-5.2004907047e-09	5.2095856518e-09	-9.0949470177e-12	5.0446920123e-26	3.8744474296e-10
7.7624711663e+04	7.5730646901e-29	-9.0417960108e+03	1.8083592022e+04	-5.0390191302e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	1.8189894035e-12	-2.4062568725e-29	-9.0417960108e+03	1.0146087381e-33	-5.7397185099e-42	0.0000000000e+00	-9.6906535529e-29	-9.6296497219e-35	2.2464519134e-09	-2.2264430299e-09	-2.3646862246e-11	5.0435428841e-26	-1.4752004063e-09
7.9432823472e+04	-3.2816613657e-28	-9.0417960108e+03	1.8083592022e+04	-5.0389074263e-26	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	-1.8189894035e-12	-1.2301299741e-29	-9.0417960108e+03	-1.2980309125e-33	5.7397185099e-42	4.0389678347e-28	-9.8023430452e-29	-2.4074124305e-34	-5.1986717153e-09	5.2095856518e-09	-9.0949470177e-12	5.0423669885e-26	3.8744474296e-10
8.1283051616e+04	-3.5340968554e-28	-9.0417960108e+03	1.8083592022e+04	-5.0427072090e-26	1.4806573745e-09	-5.4569682106e-12	1.8189894035e-12	5.0423410728e-26	1.3200323839e-29	-9.0417960108e+03	-2.1588208022e-34	0.0000000000e+00	0.0000000000e+00	3.4387007304e-28	8.6666847497e-34	-1.2652890291e-08	1.2674718164e-08	-2.3646862246e-11	5.0423410728e-26	-1.4752004063e-09
8.3176377110e+04	1.0097419587e-28	-9.0417960108e+03	1.8083592022e+04	-5.0391801380e-26	-3.8926373236e-10	3.6379788071e-12	-1.8189894035e-12	5.0417331080e-26	-3.1207768819e-29	-9.0417960108e+03	4.2686049508e-34	-5.7397185099e-42	0.0000000000e+00	-9.5296361799e-29	-1.9259299444e-34	2.2500898922e-09	-2.2555468604e-09	5.4569682106e-12	5.0417331080e-26	3.8744474296e-10
8.5113803820e+04	-3.2816613657e-28	-9.0417960108e+03	1.8083592022e+04	-5.0395573121e-26	-3.8198777474e-10	-5.4569682106e-12	1.8189894035e-12	5.0411109814e-26	2.5730424057e-31	-9.0417960108e+03	1.6923616850e-34	5.7397185099e-42	8.0779356695e-28	-4.9542145222e-28	-1.4444474583e-34	9.6988514997e-09	-9.7061274573e-09	5.4569682106e-12	5.0411109814e-26	3.8744474296e-10
