Time            	S0              	C4              	C3              	C2H4O           	M4              	M5              	M6              	A1              	E1              	C2              	E2              	E3              	B1              	B2              	B3              	M1              	M2              	M3              	CH2O            	A2              
1.0471285481e-02	6.1431658597e-10	2.5000000000e+00	3.5612930216e-27	6.9338434138e-25	6.0233288547e-07	9.9889123321e-01	1.5704746354e-08	2.2160129331e-10	5.3167708804e-11	2.5000000000e+00	1.3467917836e-12	2.3497182593e-23	2.2663089686e-06	1.7887083348e-08	1.7146288879e-16	4.6220275424e-06	1.0954536141e-03	5.1096362420e-08	0.0000000000e+00	5.7369294176e-06
1.0715193052e-02	4.5393453759e-10	2.5000000000e+00	3.5612653321e-27	6.9339238664e-25	6.0233323287e-07	9.9889182907e-01	1.5704755722e-08	2.2160142550e-10	3.9287005856e-11	2.5000000000e+00	9.9517955315e-13	1.7362680674e-23	1.6746347684e-06	1.3217232114e-08	1.2669839772e-16	4.6220302999e-06	1.0954542676e-03	5.1096392905e-08	0.0000000000e+00	5.7369327260e-06
1.0964781961e-02	3.3306848216e-10	2.5000000000e+00	3.5612151492e-27	6.9339553297e-25	6.0233349467e-07	9.9889227811e-01	1.5704762782e-08	2.2160152512e-10	2.8826322576e-11	2.5000000000e+00	7.3019987641e-13	1.2739638031e-23	1.2287411825e-06	9.6979698044e-09	9.2963278902e-17	4.6220323780e-06	1.0954547602e-03	5.1096415878e-08	0.0000000000e+00	5.7369352193e-06
1.1220184543e-02	2.4262853299e-10	2.5000000000e+00	3.5604545424e-27	6.9308715425e-25	6.0233369056e-07	9.9889261412e-01	1.5704768065e-08	2.2160159967e-10	2.0998949864e-11	2.5000000000e+00	5.3192461698e-13	9.2803728113e-24	8.9509421185e-07	7.0646257831e-09	6.7720439459e-17	4.6220339330e-06	1.0954551287e-03	5.1096433069e-08	0.0000000000e+00	5.7369370849e-06
1.1481536215e-02	1.7544673272e-10	2.5000000000e+00	3.5604427586e-27	6.9308826507e-25	6.0233383608e-07	9.9889286372e-01	1.5704771989e-08	2.2160165504e-10	1.5184517248e-11	2.5000000000e+00	3.8463916404e-13	6.7107156281e-24	6.4725015235e-07	5.1084903175e-09	4.8969219304e-17	4.6220350881e-06	1.0954554025e-03	5.1096445838e-08	0.0000000000e+00	5.7369384708e-06
1.1748975549e-02	1.2591258752e-10	2.5000000000e+00	3.5603321437e-27	6.9312635811e-25	6.0233394337e-07	9.9889304775e-01	1.5704774882e-08	2.2160169586e-10	1.0897449199e-11	2.5000000000e+00	2.7604339878e-13	4.8160689899e-24	4.6451102390e-07	3.6662024092e-09	3.5143664494e-17	4.6220359398e-06	1.0954556043e-03	5.1096455254e-08	0.0000000000e+00	5.7369394926e-06
1.2022644346e-02	8.9667910285e-11	2.5000000000e+00	3.5604071816e-27	6.9312217058e-25	6.0233402188e-07	9.9889318241e-01	1.5704776999e-08	2.2160172574e-10	7.7605544959e-12	2.5000000000e+00	1.9658268649e-13	3.4297352682e-24	3.3079879970e-07	2.6108645307e-09	2.5027354430e-17	4.6220365630e-06	1.0954557520e-03	5.1096462143e-08	0.0000000000e+00	5.7369402402e-06
1.2302687708e-02	6.3353527930e-11	2.5000000000e+00	3.5604210911e-27	6.9312413387e-25	6.0233407888e-07	9.9889328017e-01	1.5704778537e-08	2.2160174743e-10	5.4831043173e-12	2.5000000000e+00	1.3889257238e-13	2.4232284260e-24	2.3372097029e-07	1.8446674897e-09	1.7682704915e-17	4.6220370154e-06	1.0954558592e-03	5.1096467144e-08	0.0000000000e+00	5.7369407831e-06
1.2589254118e-02	4.4400765937e-11	2.5000000000e+00	3.5604707653e-27	6.9312844172e-25	6.0233411993e-07	9.9889335059e-01	1.5704779644e-08	2.2160176305e-10	3.8427857036e-12	2.5000000000e+00	9.7341644546e-14	1.6982984480e-24	1.6380129782e-07	1.2928190760e-09	1.2392769080e-17	4.6220373413e-06	1.0954559365e-03	5.1096470747e-08	0.0000000000e+00	5.7369411740e-06
1.2882495517e-02	3.0861292227e-11	2.5000000000e+00	3.5606742873e-27	6.9307892719e-25	6.0233414926e-07	9.9889340089e-01	1.5704780434e-08	2.2160177421e-10	2.6709749271e-12	2.5000000000e+00	6.7658493604e-14	1.1804229856e-24	1.1385208369e-07	8.9858961796e-10	8.6137448309e-18	4.6220375741e-06	1.0954559916e-03	5.1096473320e-08	0.0000000000e+00	5.7369414533e-06
1.3182567386e-02	2.1269536253e-11	2.5000000000e+00	3.5620542965e-27	6.9306315786e-25	6.0233417003e-07	9.9889343652e-01	1.5704780995e-08	2.2160178211e-10	1.8408301773e-12	2.5000000000e+00	4.6630088330e-14	8.1354498384e-25	7.8466611300e-08	6.1930603278e-10	5.9365744184e-18	4.6220377390e-06	1.0954560307e-03	5.1096475144e-08	0.0000000000e+00	5.7369416512e-06
1.3489628826e-02	1.4532366026e-11	2.5000000000e+00	3.5625811693e-27	6.9305899287e-25	6.0233418463e-07	9.9889346155e-01	1.5704781388e-08	2.2160178767e-10	1.2577433570e-12	2.5000000000e+00	3.1859910033e-14	5.5585290359e-25	5.3612147568e-08	4.2313954775e-10	4.0561520179e-18	4.6220378548e-06	1.0954560582e-03	5.1096476424e-08	0.0000000000e+00	5.7369417902e-06
1.3803842646e-02	9.8415075187e-12	2.5000000000e+00	3.5625835388e-27	6.9305895306e-25	6.0233419479e-07	9.9889347898e-01	1.5704781662e-08	2.2160179153e-10	8.5176018017e-13	2.5000000000e+00	2.1575945965e-14	3.7643082483e-25	3.6306844489e-08	2.8655561201e-10	2.7468789672e-18	4.6220379355e-06	1.0954560773e-03	5.1096477316e-08	0.0000000000e+00	5.7369418869e-06
1.4125375446e-02	6.6045629872e-12	2.5000000000e+00	3.5625740249e-27	6.9305885712e-25	6.0233420180e-07	9.9889349101e-01	1.5704781851e-08	2.2160179420e-10	5.7160996415e-13	2.5000000000e+00	1.4479457935e-14	2.5261994549e-25	2.4365255104e-08	1.9230535416e-10	1.8434101811e-18	4.6220379911e-06	1.0954560905e-03	5.1096477931e-08	0.0000000000e+00	5.7369419537e-06
1.4454397707e-02	4.3912828729e-12	2.5000000000e+00	3.5625828022e-27	6.9305866643e-25	6.0233420659e-07	9.9889349923e-01	1.5704781981e-08	2.2160179602e-10	3.8005558436e-13	2.5000000000e+00	9.6271919524e-15	1.6796351887e-25	1.6200122194e-08	1.2786117866e-10	1.2256580142e-18	4.6220380292e-06	1.0954560995e-03	5.1096478352e-08	0.0000000000e+00	5.7369419994e-06
1.4791083882e-02	2.8920800106e-12	2.5000000000e+00	3.5625031843e-27	6.9305961163e-25	6.0233420984e-07	9.9889350480e-01	1.5704782068e-08	2.2160179726e-10	2.5030297302e-13	2.5000000000e+00	6.3404272078e-15	1.1062005102e-25	1.0669330791e-08	8.4208822262e-11	8.0721309592e-19	4.6220380550e-06	1.0954561056e-03	5.1096478637e-08	0.0000000000e+00	5.7369420303e-06
1.5135612484e-02	1.8862723242e-12	2.5000000000e+00	3.5624815939e-27	6.9305943012e-25	6.0233421202e-07	9.9889350854e-01	1.5704782127e-08	2.2160179809e-10	1.6325259638e-13	2.5000000000e+00	4.1353532136e-15	7.2148605843e-26	6.9587505584e-09	5.4922675135e-11	5.2648049743e-19	4.6220380723e-06	1.0954561097e-03	5.1096478828e-08	0.0000000000e+00	5.7369420510e-06
1.5488166189e-02	1.2180771747e-12	2.5000000000e+00	3.5624926394e-27	6.9305963303e-25	6.0233421347e-07	9.9889351102e-01	1.5704782166e-08	2.2160179864e-10	1.0542181996e-13	2.5000000000e+00	2.6704412158e-15	4.6590605628e-26	4.4936752296e-09	3.5466807257e-11	3.3997947625e-19	4.6220380837e-06	1.0954561124e-03	5.1096478955e-08	0.0000000000e+00	5.7369420648e-06
1.5848931925e-02	7.7861465621e-13	2.5000000000e+00	3.5624714703e-27	6.9305942252e-25	6.0233421442e-07	9.9889351265e-01	1.5704782192e-08	2.2160179900e-10	6.7387334572e-14	2.5000000000e+00	1.7069892715e-15	2.9781469628e-26	2.8724299795e-09	2.2670957565e-11	2.1732038701e-19	4.6220380913e-06	1.0954561142e-03	5.1096479038e-08	0.0000000000e+00	5.7369420739e-06
1.6218100974e-02	4.9254069534e-13	2.5000000000e+00	3.5624726883e-27	6.9305944213e-25	6.0233421504e-07	9.9889351372e-01	1.5704782208e-08	2.2160179924e-10	4.2628281349e-14	2.5000000000e+00	1.0798174373e-15	1.8839339385e-26	1.8170588598e-09	1.4341329326e-11	1.3747382441e-19	4.6220380962e-06	1.0954561154e-03	5.1096479093e-08	0.0000000000e+00	5.7369420798e-06
1.6595869074e-02	3.0826911298e-13	2.5000000000e+00	3.5624641318e-27	6.9305933740e-25	6.0233421544e-07	9.9889351440e-01	1.5704782219e-08	2.2160179939e-10	2.6679993356e-14	2.5000000000e+00	6.7583118864e-16	1.1791079390e-26	1.1372524712e-09	8.9758854692e-12	8.6041487147e-20	4.6220380994e-06	1.0954561162e-03	5.1096479128e-08	0.0000000000e+00	5.7369420836e-06
1.6982436525e-02	1.9084268409e-13	2.5000000000e+00	3.5624629090e-27	6.9306435382e-25	6.0233421569e-07	9.9889351484e-01	1.5704782226e-08	2.2160179949e-10	1.6517001961e-14	2.5000000000e+00	4.1839234812e-16	7.2996000712e-27	7.0404819994e-10	5.5567749182e-12	5.3266408015e-20	4.6220381014e-06	1.0954561166e-03	5.1096479150e-08	0.0000000000e+00	5.7369420860e-06
1.7378008287e-02	1.1683387008e-13	2.5000000000e+00	3.5624629520e-27	6.9306452693e-25	6.0233421585e-07	9.9889351511e-01	1.5704782230e-08	2.2160179955e-10	1.0111706773e-14	2.5000000000e+00	2.5613974923e-16	4.4688143559e-27	4.3101823010e-10	3.4018569901e-12	3.2609689093e-20	4.6220381027e-06	1.0954561169e-03	5.1096479164e-08	0.0000000000e+00	5.7369420875e-06
1.7782794100e-02	7.0715334393e-14	2.5000000000e+00	3.5624629956e-27	6.9306139201e-25	6.0233421595e-07	9.9889351528e-01	1.5704782233e-08	2.2160179959e-10	6.1202519888e-15	2.5000000000e+00	1.5503216666e-16	2.7048124084e-27	2.6087981378e-10	2.0590215358e-12	1.9737470539e-20	4.6220381035e-06	1.0954561171e-03	5.1096479173e-08	0.0000000000e+00	5.7369420885e-06
1.8197008586e-02	4.2299717016e-14	2.5000000000e+00	3.5624629930e-27	6.9306111806e-25	6.0233421601e-07	9.9889351539e-01	1.5704782235e-08	2.2160179961e-10	3.6609446793e-15	2.5000000000e+00	9.2735427672e-17	1.6179347865e-27	1.5605020315e-10	1.2316427411e-12	1.1806341942e-20	4.6220381040e-06	1.0954561172e-03	5.1096479178e-08	0.0000000000e+00	5.7369420891e-06
1.8620871367e-02	2.5003268889e-14	2.5000000000e+00	3.5624629934e-27	6.9306117144e-25	6.0233421605e-07	9.9889351545e-01	1.5704782236e-08	2.2160179962e-10	2.1639762784e-15	2.5000000000e+00	5.4815705570e-17	9.5635766304e-28	9.2240928898e-11	7.2802129198e-13	6.9787025309e-21	4.6220381043e-06	1.0954561173e-03	5.1096479182e-08	0.0000000000e+00	5.7369420894e-06
1.9054607180e-02	1.4599618588e-14	2.5000000000e+00	3.5624629945e-27	6.9306124558e-25	6.0233421607e-07	9.9889351549e-01	1.5704782236e-08	2.2160179963e-10	1.2635639139e-15	2.5000000000e+00	3.2007350620e-17	5.5842526737e-28	5.3860252677e-11	4.2509774358e-13	4.0749229890e-21	4.6220381044e-06	1.0954561174e-03	5.1096479184e-08	0.0000000000e+00	5.7369420896e-06
1.9498445998e-02	8.4184901439e-15	2.5000000000e+00	3.5624629943e-27	6.9306080883e-25	6.0233421609e-07	9.9889351551e-01	1.5704782237e-08	2.2160179964e-10	7.2860125018e-16	2.5000000000e+00	1.8456205831e-17	3.2200139894e-28	3.1057113141e-11	2.4512155184e-13	2.3496983032e-21	4.6220381045e-06	1.0954561174e-03	5.1096479185e-08	0.0000000000e+00	5.7369420898e-06
1.9952623150e-02	4.7924137538e-15	2.5000000000e+00	3.5624629942e-27	6.9306195480e-25	6.0233421609e-07	9.9889351553e-01	1.5704782237e-08	2.2160179964e-10	4.1477255335e-16	2.5000000000e+00	1.0506607854e-17	1.8330649637e-28	1.7679956100e-11	1.3954092436e-13	1.3376182991e-21	4.6220381046e-06	1.0954561174e-03	5.1096479185e-08	0.0000000000e+00	5.7369420898e-06
2.0417379447e-02	2.6926140190e-15	2.5000000000e+00	3.5624629945e-27	6.9305282053e-25	6.0233421610e-07	9.9889351554e-01	1.5704782237e-08	2.2160179964e-10	2.3303964333e-16	2.5000000000e+00	5.9031296242e-18	1.0299061543e-28	9.9334698747e-12	7.8400962115e-14	7.5153982325e-22	4.6220381046e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.0892961309e-02	1.4927959645e-15	2.5000000000e+00	3.5624629932e-27	6.9309348155e-25	6.0233421610e-07	9.9889351554e-01	1.5704782237e-08	2.2160179964e-10	1.2919810885e-16	2.5000000000e+00	3.2727186364e-18	5.7098408464e-29	5.5071553655e-12	4.3465806472e-14	4.1665667936e-22	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.1379620895e-02	8.1628019603e-16	2.5000000000e+00	3.5624629931e-27	6.9309951242e-25	6.0233421610e-07	9.9889351554e-01	1.5704782237e-08	2.2160179964e-10	7.0647201714e-17	2.5000000000e+00	1.7895649999e-18	3.1222150356e-29	3.0113839857e-12	2.3767666762e-14	2.2783327687e-22	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.1877616239e-02	4.4010192047e-16	2.5000000000e+00	3.5624629932e-27	6.9309648582e-25	6.0233421610e-07	9.9889351554e-01	1.5704782237e-08	2.2160179964e-10	3.8089824182e-17	2.5000000000e+00	9.6485373173e-19	1.6833592680e-29	1.6236041029e-12	1.2814467187e-14	1.2283755431e-22	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.2387211386e-02	2.3390224323e-16	2.5000000000e+00	3.5624629930e-27	6.9310182105e-25	6.0233421610e-07	9.9889351554e-01	1.5704782237e-08	2.2160179964e-10	2.0243709254e-17	2.5000000000e+00	5.1279360926e-19	8.9465982909e-30	8.6290157829e-13	6.8105420162e-15	6.5284831274e-23	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.2908676528e-02	1.2245945557e-16	2.5000000000e+00	3.5624629931e-27	6.9309865841e-25	6.0233421610e-07	9.9889351554e-01	1.5704782237e-08	2.2160179964e-10	1.0598588452e-17	2.5000000000e+00	2.6847295409e-19	4.6839890921e-30	4.5177188567e-13	3.5656574127e-15	3.4179855853e-23	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.3442288153e-02	6.3599499586e-17	2.5000000000e+00	3.5624629930e-27	6.9310251854e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	5.5043926069e-18	2.5000000000e+00	1.3943182626e-19	2.4326366710e-30	2.3462839780e-13	1.8518294573e-15	1.7751359021e-23	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.3988329190e-02	3.2828953657e-17	2.5000000000e+00	3.5624629929e-27	6.9310507779e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	2.8412715663e-18	2.5000000000e+00	7.1972279538e-20	1.2556846682e-30	1.2111109125e-13	9.5588210332e-16	9.1629425346e-24	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.4547089157e-02	1.6308006089e-17	2.5000000000e+00	3.5624629929e-27	6.9310435125e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	1.4114209818e-18	2.5000000000e+00	3.5752719542e-20	6.2376990230e-31	6.0162758591e-14	4.7484093841e-16	4.5517543301e-24	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.5118864315e-02	8.0753644104e-18	2.5000000000e+00	3.5624629929e-27	6.9310472110e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	6.9890449529e-19	2.5000000000e+00	1.7703957025e-20	3.0887707803e-31	2.9791269202e-14	2.3513074460e-16	2.2539284906e-24	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.5703957828e-02	3.9613411414e-18	2.5000000000e+00	3.5624629929e-27	6.9310515660e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	3.4284510154e-19	2.5000000000e+00	8.6846128260e-21	1.5151854638e-31	1.4614000600e-14	1.1534254615e-16	1.1056568495e-24	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.6302679919e-02	1.9278195603e-18	2.5000000000e+00	3.5624629929e-27	6.9310516587e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	1.6684841554e-19	2.5000000000e+00	4.2264389460e-21	7.3737758755e-32	7.1120247427e-15	5.6132407855e-17	5.3807737577e-25	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.6915348039e-02	9.0687912505e-19	2.5000000000e+00	3.5624629929e-27	6.9310514667e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	7.8488333772e-20	2.5000000000e+00	1.9881887975e-21	3.4687496444e-32	3.3456174576e-15	2.6405639807e-17	2.5312105145e-25	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.7542287033e-02	4.2489297141e-19	2.5000000000e+00	3.5624629929e-27	6.9310514153e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	3.6773524097e-20	2.5000000000e+00	9.3151052061e-22	1.6251860946e-32	1.5674959358e-15	1.2371627541e-17	1.1859312213e-25	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.8183829313e-02	1.9785609409e-19	2.5000000000e+00	3.5624629929e-27	6.9312680298e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	1.7123996708e-20	2.5000000000e+00	4.3376813836e-22	7.5678581310e-33	7.2992175496e-16	5.7609846891e-18	5.5224494742e-26	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.8840315031e-02	8.5306502290e-20	2.5000000000e+00	3.5624629929e-27	6.9314544251e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	7.3830845143e-21	2.5000000000e+00	1.8702099047e-22	3.2629144425e-33	3.1470889056e-16	2.4838732202e-18	2.3810597460e-26	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
2.9512092267e-02	2.9764884569e-20	2.5000000000e+00	3.5624629929e-27	6.9317427687e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	2.5760833274e-21	2.5000000000e+00	6.5254793505e-23	1.1384861541e-33	1.0980726618e-16	8.6666546747e-19	8.3082873859e-27	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.0199517204e-02	6.8406829684e-21	2.5000000000e+00	3.5624629929e-27	6.9319054208e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	5.9204561495e-22	2.5000000000e+00	1.4997113618e-23	2.6165137126e-34	2.5236338228e-17	1.9918047027e-19	1.9098766587e-27	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.0902954325e-02	3.6531063595e-21	2.5000000000e+00	3.5624629929e-27	6.9319043523e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	3.1616807951e-22	2.5000000000e+00	8.0088569039e-24	1.3972878015e-34	1.3476874779e-17	1.0636766030e-19	1.0201870316e-27	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.1622776602e-02	1.9287212441e-21	2.5000000000e+00	3.5624629929e-27	6.9319029109e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	1.6692645428e-22	2.5000000000e+00	4.2284157462e-24	7.3772247557e-35	7.1153511914e-18	5.6158662221e-20	5.3889113353e-28	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.2359365693e-02	1.0065611823e-21	2.5000000000e+00	3.5624629929e-27	6.9319015613e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	8.7115590023e-23	2.5000000000e+00	2.2067259152e-24	3.8500265886e-35	3.7133599944e-18	2.9308086700e-20	2.8150555818e-28	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.3113112148e-02	5.1915316579e-22	2.5000000000e+00	3.5624629929e-27	6.9319026560e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	4.4931530390e-23	2.5000000000e+00	1.1381610627e-24	1.9857247896e-35	1.9152363817e-18	1.5116205812e-20	1.4546432433e-28	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.3884415614e-02	2.6458323701e-22	2.5000000000e+00	3.5624629929e-27	6.9319008270e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	2.2899079766e-23	2.5000000000e+00	5.8005682724e-25	1.0120124989e-35	9.7608851277e-19	7.7038818764e-21	7.4410902697e-29	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.4673685045e-02	1.3322386173e-22	2.5000000000e+00	3.5624629929e-27	6.9319030034e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	1.1530223423e-23	2.5000000000e+00	2.9207220920e-25	5.0957201504e-36	4.9148344594e-19	3.8790851059e-21	3.7746976774e-29	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.5481338923e-02	6.6271855093e-23	2.5000000000e+00	3.5624629929e-27	6.9319021859e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	5.7356789236e-24	2.5000000000e+00	1.4529054235e-25	2.5348524131e-36	2.4448713080e-19	1.9296405517e-21	1.9059894659e-29	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.6307805477e-02	3.2572542019e-23	2.5000000000e+00	3.5624629929e-27	6.9319059264e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	2.8190797208e-24	2.5000000000e+00	7.1410137664e-26	1.2458771015e-36	1.2016514899e-19	9.4841615456e-22	9.6540255964e-30	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.7153522910e-02	1.5825543859e-23	2.5000000000e+00	3.5624629929e-27	6.9319109842e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	1.3696649693e-24	2.5000000000e+00	3.4694997548e-26	6.0531605731e-37	5.8382880725e-20	4.6079306452e-22	4.9797444685e-30	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.8018939632e-02	7.6104624212e-24	2.5000000000e+00	3.5624629929e-27	6.9319117806e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	6.5866828158e-25	2.5000000000e+00	1.6684733071e-26	2.9109489995e-37	2.8076173795e-20	2.2159417304e-22	2.6868199666e-30	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.8904514499e-02	3.6335780659e-24	2.5000000000e+00	3.5624629929e-27	6.9319171486e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	3.1447794999e-25	2.5000000000e+00	7.9660442091e-27	1.3898183640e-37	1.3404831879e-20	1.0579905444e-22	1.5768258266e-30	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
3.9810717055e-02	1.7341453940e-24	2.5000000000e+00	3.5624629929e-27	6.9319202080e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	1.5008635527e-25	2.5000000000e+00	3.8018390167e-27	6.6329856369e-38	6.3975307637e-21	5.0493188878e-23	1.0466723731e-30	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
4.0738027780e-02	8.4919679035e-25	2.5000000000e+00	3.5624629929e-27	6.9319218259e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	7.3496058409e-26	2.5000000000e+00	1.8617294120e-27	3.2481187118e-38	3.1328183955e-21	2.4726101039e-23	7.9967307929e-31	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
4.1686938347e-02	4.3363928218e-25	2.5000000000e+00	3.5624629929e-27	6.9319232499e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	3.7530497492e-26	2.5000000000e+00	9.5068541506e-28	1.6586401148e-38	1.5997624293e-21	1.2626294597e-23	6.8368627182e-31	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
4.2657951880e-02	2.4071959288e-25	2.5000000000e+00	3.5624629929e-27	6.9319236357e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	2.0833735428e-26	2.5000000000e+00	5.2773956190e-28	9.2073570676e-39	8.8805183601e-22	7.0090434259e-24	6.2984017902e-31	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
4.3651583224e-02	1.5217989273e-25	2.5000000000e+00	3.5624629929e-27	6.9319258041e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	1.3170824960e-26	2.5000000000e+00	3.3363029730e-28	5.8207750518e-39	5.6141517830e-22	4.4310290400e-24	6.0512789722e-31	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
4.4668359215e-02	1.1200987519e-25	2.5000000000e+00	3.5624629929e-27	6.9319225554e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	9.6942009440e-27	2.5000000000e+00	2.4556389825e-28	4.2842997897e-39	4.1322176621e-22	3.2613968531e-24	5.9391571546e-31	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
4.5708818961e-02	9.3993961493e-26	2.5000000000e+00	3.5624629929e-27	6.9319238372e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	8.1349644275e-27	2.5000000000e+00	2.0606686187e-28	3.5952036078e-39	3.4675827216e-22	2.7368266931e-24	5.8888736892e-31	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
4.6773514129e-02	8.6006799634e-26	2.5000000000e+00	3.5624629929e-27	6.9319224757e-25	6.0233421611e-07	9.9889351555e-01	1.5704782237e-08	2.2160179964e-10	7.4436936629e-27	2.5000000000e+00	1.8855627495e-28	3.2897002160e-39	3.1729239584e-22	2.5042641461e-24	5.8665794884e-31	4.6220381047e-06	1.0954561174e-03	5.1096479186e-08	0.0000000000e+00	5.7369420899e-06
