Time            	C4              	C2              	S0              	C2H4O           	E1              	E3              	E2              	CH2O            	A2              	B1              	B2              	B3              	A1              	M1              	M2              	M3              	M4              	M5              	M6              	C3              
1.7378008287e+04	2.5000000000e+00	2.5000000000e+00	-3.3641231726e-31	-6.2626628795e-26	-1.8925471683e-29	-1.1080952604e-44	-2.0341723096e-31	0.0000000000e+00	2.0859058239e-10	-4.5233177845e-22	-1.1541239051e-24	-8.3881618463e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
1.7782794100e+04	2.5000000000e+00	2.5000000000e+00	-3.3641207601e-31	-6.2626583954e-26	-1.8925458111e-29	-1.1080944658e-44	-2.0341708509e-31	0.0000000000e+00	2.0859058239e-10	-4.5233145407e-22	-1.1541230774e-24	-8.3881558262e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
1.8197008586e+04	2.5000000000e+00	2.5000000000e+00	-3.3641483041e-31	-6.2627099750e-26	-1.8925613065e-29	-1.1081035384e-44	-2.0341875058e-31	0.0000000000e+00	2.0859058239e-10	-4.5233515757e-22	-1.1541325269e-24	-8.3882245535e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
1.8620871367e+04	2.5000000000e+00	2.5000000000e+00	-3.3641376413e-31	-6.2626896348e-26	-1.8925553079e-29	-1.1081000262e-44	-2.0341810584e-31	0.0000000000e+00	2.0859058239e-10	-4.5233372387e-22	-1.1541288688e-24	-8.3881978913e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
1.9054607180e+04	2.5000000000e+00	2.5000000000e+00	-3.3641355993e-31	-6.2626861662e-26	-1.8925541592e-29	-1.1080993536e-44	-2.0341798236e-31	0.0000000000e+00	2.0859058239e-10	-4.5233344931e-22	-1.1541281682e-24	-8.3881928418e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
1.9498445998e+04	2.5000000000e+00	2.5000000000e+00	-3.3641327170e-31	-6.2626806175e-26	-1.8925525377e-29	-1.1080984042e-44	-2.0341780808e-31	0.0000000000e+00	2.0859058239e-10	-4.5233306176e-22	-1.1541271794e-24	-8.3881856330e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
1.9952623150e+04	2.5000000000e+00	2.5000000000e+00	-3.3641456731e-31	-6.2627048803e-26	-1.8925598263e-29	-1.1081026717e-44	-2.0341859149e-31	0.0000000000e+00	2.0859058239e-10	-4.5233480380e-22	-1.1541316242e-24	-8.3882179642e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.0417379447e+04	2.5000000000e+00	2.5000000000e+00	-3.3641434389e-31	-6.2627006366e-26	-1.8925585695e-29	-1.1081019359e-44	-2.0341845640e-31	0.0000000000e+00	2.0859058239e-10	-4.5233450341e-22	-1.1541308578e-24	-8.3882123748e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.0892961309e+04	2.5000000000e+00	2.5000000000e+00	-3.3641393150e-31	-6.2626929623e-26	-1.8925562495e-29	-1.1081005775e-44	-2.0341820704e-31	0.0000000000e+00	2.0859058239e-10	-4.5233394892e-22	-1.1541294430e-24	-8.3882020913e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.1379620895e+04	2.5000000000e+00	2.5000000000e+00	-3.3641258741e-31	-6.2626679010e-26	-1.8925486881e-29	-1.1080961502e-44	-2.0341739431e-31	0.0000000000e+00	2.0859058239e-10	-4.5233214168e-22	-1.1541248318e-24	-8.3881685660e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.1877616239e+04	2.5000000000e+00	2.5000000000e+00	-3.3641427529e-31	-6.2626995202e-26	-1.8925581836e-29	-1.1081017099e-44	-2.0341841492e-31	0.0000000000e+00	2.0859058239e-10	-4.5233441116e-22	-1.1541306224e-24	-8.3882106896e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.2387211386e+04	2.5000000000e+00	2.5000000000e+00	-3.3641386866e-31	-6.2626918125e-26	-1.8925558960e-29	-1.1081003705e-44	-2.0341816904e-31	0.0000000000e+00	2.0859058239e-10	-4.5233386442e-22	-1.1541292274e-24	-8.3882005192e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.2908676528e+04	2.5000000000e+00	2.5000000000e+00	-3.3641357300e-31	-6.2626863316e-26	-1.8925542327e-29	-1.1080993967e-44	-2.0341799027e-31	0.0000000000e+00	2.0859058239e-10	-4.5233346689e-22	-1.1541282131e-24	-8.3881931564e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.3442288153e+04	2.5000000000e+00	2.5000000000e+00	-3.3641348786e-31	-6.2626847270e-26	-1.8925537537e-29	-1.1080991162e-44	-2.0341793879e-31	0.0000000000e+00	2.0859058239e-10	-4.5233335241e-22	-1.1541279210e-24	-8.3881910323e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.3988329190e+04	2.5000000000e+00	2.5000000000e+00	-3.3641384283e-31	-6.2626914793e-26	-1.8925557507e-29	-1.1081002854e-44	-2.0341815342e-31	0.0000000000e+00	2.0859058239e-10	-4.5233382969e-22	-1.1541291388e-24	-8.3881998890e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.4547089157e+04	2.5000000000e+00	2.5000000000e+00	-3.3641369419e-31	-6.2626885686e-26	-1.8925549145e-29	-1.1080997958e-44	-2.0341806355e-31	0.0000000000e+00	2.0859058239e-10	-4.5233362983e-22	-1.1541286289e-24	-8.3881961750e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.5118864315e+04	2.5000000000e+00	2.5000000000e+00	-3.3640976140e-31	-6.2626152309e-26	-1.8925327899e-29	-1.1080868418e-44	-2.0341568552e-31	0.0000000000e+00	2.0859058239e-10	-4.5232834190e-22	-1.1541151367e-24	-8.3880980723e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.5703957828e+04	2.5000000000e+00	2.5000000000e+00	-3.3640359874e-31	-6.2624999553e-26	-1.8924981207e-29	-1.1080665428e-44	-2.0341195916e-31	0.0000000000e+00	2.0859058239e-10	-4.5232005573e-22	-1.1540939946e-24	-8.3879444006e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.6302679919e+04	2.5000000000e+00	2.5000000000e+00	-3.3640334064e-31	-6.2624957956e-26	-1.8924966688e-29	-1.1080656927e-44	-2.0341180310e-31	0.0000000000e+00	2.0859058239e-10	-4.5231970871e-22	-1.1540931091e-24	-8.3879380189e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.6915348039e+04	2.5000000000e+00	2.5000000000e+00	-3.3640313430e-31	-6.2624921035e-26	-1.8924955079e-29	-1.1080650130e-44	-2.0341167833e-31	0.0000000000e+00	2.0859058239e-10	-4.5231943126e-22	-1.1540924012e-24	-8.3879328738e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.7542287033e+04	2.5000000000e+00	2.5000000000e+00	-3.3640349026e-31	-6.2624986705e-26	-1.8924975105e-29	-1.1080661855e-44	-2.0341189357e-31	0.0000000000e+00	2.0859058239e-10	-4.5231990988e-22	-1.1540936224e-24	-8.3879417552e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.8183829313e+04	2.5000000000e+00	2.5000000000e+00	-3.3640322199e-31	-6.2624936049e-26	-1.8924960012e-29	-1.1080653018e-44	-2.0341173136e-31	0.0000000000e+00	2.0859058239e-10	-4.5231954916e-22	-1.1540927020e-24	-8.3879350598e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.8840315031e+04	2.5000000000e+00	2.5000000000e+00	-3.3640292931e-31	-6.2624881519e-26	-1.8924943547e-29	-1.1080643378e-44	-2.0341155438e-31	0.0000000000e+00	2.0859058239e-10	-4.5231915563e-22	-1.1540916980e-24	-8.3879277629e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
2.9512092267e+04	2.5000000000e+00	2.5000000000e+00	-3.3640270045e-31	-6.2624838070e-26	-1.8924930673e-29	-1.1080635840e-44	-2.0341141600e-31	0.0000000000e+00	2.0859058239e-10	-4.5231884792e-22	-1.1540909128e-24	-8.3879220569e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.0199517204e+04	2.5000000000e+00	2.5000000000e+00	-3.3640314623e-31	-6.2624922087e-26	-1.8924955751e-29	-1.1080650523e-44	-2.0341168555e-31	0.0000000000e+00	2.0859058239e-10	-4.5231944731e-22	-1.1540924422e-24	-8.3879331781e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.0902954325e+04	2.5000000000e+00	2.5000000000e+00	-3.3640217342e-31	-6.2624739880e-26	-1.8924901023e-29	-1.1080618480e-44	-2.0341109732e-31	0.0000000000e+00	2.0859058239e-10	-4.5231813929e-22	-1.1540891047e-24	-8.3879089076e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.1622776602e+04	2.5000000000e+00	2.5000000000e+00	-3.3640147481e-31	-6.2624610379e-26	-1.8924861722e-29	-1.1080595469e-44	-2.0341067490e-31	0.0000000000e+00	2.0859058239e-10	-4.5231719995e-22	-1.1540867080e-24	-8.3878914951e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.2359365693e+04	2.5000000000e+00	2.5000000000e+00	-3.3640418603e-31	-6.2625115173e-26	-1.8925014246e-29	-1.1080684773e-44	-2.0341231428e-31	0.0000000000e+00	2.0859058239e-10	-4.5232084539e-22	-1.1540960094e-24	-8.3879591250e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.3113112148e+04	2.5000000000e+00	2.5000000000e+00	-3.3640530393e-31	-6.2625324997e-26	-1.8925077136e-29	-1.1080721595e-44	-2.0341299024e-31	0.0000000000e+00	2.0859058239e-10	-4.5232234850e-22	-1.1540998445e-24	-8.3879869753e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.3884415614e+04	2.5000000000e+00	2.5000000000e+00	-3.3640652830e-31	-6.2625551619e-26	-1.8925146015e-29	-1.1080761924e-44	-2.0341373058e-31	0.0000000000e+00	2.0859058239e-10	-4.5232399476e-22	-1.1541040450e-24	-8.3880175156e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.4673685045e+04	2.5000000000e+00	2.5000000000e+00	-3.3640545976e-31	-6.2625352692e-26	-1.8925085902e-29	-1.1080726728e-44	-2.0341308446e-31	0.0000000000e+00	2.0859058239e-10	-4.5232255802e-22	-1.1541003791e-24	-8.3879908525e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.5481338923e+04	2.5000000000e+00	2.5000000000e+00	-3.3640408784e-31	-6.2625096567e-26	-1.8925008723e-29	-1.1080681539e-44	-2.0341225491e-31	0.0000000000e+00	2.0859058239e-10	-4.5232071337e-22	-1.1540956725e-24	-8.3879566431e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.6307805477e+04	2.5000000000e+00	2.5000000000e+00	-3.3640467809e-31	-6.2625206979e-26	-1.8925041928e-29	-1.1080700980e-44	-2.0341261181e-31	0.0000000000e+00	2.0859058239e-10	-4.5232150700e-22	-1.1540976975e-24	-8.3879713739e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.7153522910e+04	2.5000000000e+00	2.5000000000e+00	-3.3640040790e-31	-6.2624409249e-26	-1.8924801701e-29	-1.1080560326e-44	-2.0341002977e-31	0.0000000000e+00	2.0859058239e-10	-4.5231576541e-22	-1.1540830478e-24	-8.3878648658e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.8018939632e+04	2.5000000000e+00	2.5000000000e+00	-3.3640465633e-31	-6.2625208847e-26	-1.8925040704e-29	-1.1080700264e-44	-2.0341259866e-31	0.0000000000e+00	2.0859058239e-10	-4.5232147775e-22	-1.1540976228e-24	-8.3879708602e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.8904514499e+04	2.5000000000e+00	2.5000000000e+00	-3.3639832875e-31	-6.2624021201e-26	-1.8924684735e-29	-1.1080491842e-44	-2.0340877258e-31	0.0000000000e+00	2.0859058239e-10	-4.5231296984e-22	-1.1540759149e-24	-8.3878130034e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
3.9810717055e+04	2.5000000000e+00	2.5000000000e+00	-3.3639941632e-31	-6.2624230409e-26	-1.8924745918e-29	-1.1080527665e-44	-2.0340943020e-31	0.0000000000e+00	2.0859058239e-10	-4.5231443216e-22	-1.1540796460e-24	-8.3878401915e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.0738027780e+04	2.5000000000e+00	2.5000000000e+00	-3.3639317978e-31	-6.2623062708e-26	-1.8924395070e-29	-1.1080322242e-44	-2.0340565917e-31	0.0000000000e+00	2.0859058239e-10	-4.5230604666e-22	-1.1540582504e-24	-8.3876846181e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.1686938347e+04	2.5000000000e+00	2.5000000000e+00	-3.3640031435e-31	-6.2624401604e-26	-1.8924796438e-29	-1.1080557245e-44	-2.0340997320e-31	0.0000000000e+00	2.0859058239e-10	-4.5231563962e-22	-1.1540827269e-24	-8.3878626271e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.2657951880e+04	2.5000000000e+00	2.5000000000e+00	-3.3639566474e-31	-6.2623524838e-26	-1.8924534866e-29	-1.1080404093e-44	-2.0340716175e-31	0.0000000000e+00	2.0859058239e-10	-4.5230938788e-22	-1.1540667756e-24	-8.3877465735e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.3651583224e+04	2.5000000000e+00	2.5000000000e+00	-3.3639915683e-31	-6.2624185734e-26	-1.8924731320e-29	-1.1080519118e-44	-2.0340927329e-31	0.0000000000e+00	2.0859058239e-10	-4.5231408326e-22	-1.1540787558e-24	-8.3878337494e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.4668359215e+04	2.5000000000e+00	2.5000000000e+00	-3.3640147607e-31	-6.2624608681e-26	-1.8924861793e-29	-1.1080595510e-44	-2.0341067566e-31	0.0000000000e+00	2.0859058239e-10	-4.5231720164e-22	-1.1540867123e-24	-8.3878915229e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.5708818961e+04	2.5000000000e+00	2.5000000000e+00	-3.3639422693e-31	-6.2623257382e-26	-1.8924453980e-29	-1.1080356734e-44	-2.0340629235e-31	0.0000000000e+00	2.0859058239e-10	-4.5230745463e-22	-1.1540618429e-24	-8.3877107409e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.6773514129e+04	2.5000000000e+00	2.5000000000e+00	-3.3640001051e-31	-6.2624342817e-26	-1.8924779345e-29	-1.1080547237e-44	-2.0340978949e-31	0.0000000000e+00	2.0859058239e-10	-4.5231523110e-22	-1.1540816845e-24	-8.3878550184e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.7863009232e+04	2.5000000000e+00	2.5000000000e+00	-3.3639849213e-31	-6.2624055252e-26	-1.8924693926e-29	-1.1080497223e-44	-2.0340887137e-31	0.0000000000e+00	2.0859058239e-10	-4.5231318951e-22	-1.1540764754e-24	-8.3878171166e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
4.8977881937e+04	2.5000000000e+00	2.5000000000e+00	-3.3640384538e-31	-6.2625054044e-26	-1.8924995083e-29	-1.1080673552e-44	-2.0341210830e-31	0.0000000000e+00	2.0859058239e-10	-4.5232038737e-22	-1.1540948407e-24	-8.3879506364e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
5.0118723363e+04	2.5000000000e+00	2.5000000000e+00	-3.3640866403e-31	-6.2625949651e-26	-1.8925266164e-29	-1.1080832272e-44	-2.0341502198e-31	0.0000000000e+00	2.0859058239e-10	-4.5232686640e-22	-1.1541113720e-24	-8.3880707759e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
5.1286138399e+04	2.5000000000e+00	2.5000000000e+00	-3.3640859780e-31	-6.2625936385e-26	-1.8925262439e-29	-1.1080830090e-44	-2.0341498193e-31	0.0000000000e+00	2.0859058239e-10	-4.5232677736e-22	-1.1541111448e-24	-8.3880691018e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
5.2480746025e+04	2.5000000000e+00	2.5000000000e+00	-3.3640252924e-31	-6.2624804863e-26	-1.8924921040e-29	-1.1080630200e-44	-2.0341131247e-31	0.0000000000e+00	2.0859058239e-10	-4.5231861771e-22	-1.1540903254e-24	-8.3879177599e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
5.3703179637e+04	2.5000000000e+00	2.5000000000e+00	-3.3640727409e-31	-6.2625691192e-26	-1.8925187971e-29	-1.1080786489e-44	-2.0341418153e-31	0.0000000000e+00	2.0859058239e-10	-4.5232499753e-22	-1.1541066035e-24	-8.3880361304e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
5.4954087386e+04	2.5000000000e+00	2.5000000000e+00	-3.3640087044e-31	-6.2624489699e-26	-1.8924827722e-29	-1.1080575562e-44	-2.0341030945e-31	0.0000000000e+00	2.0859058239e-10	-4.5231638733e-22	-1.1540846346e-24	-8.3878763846e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
5.6234132519e+04	2.5000000000e+00	2.5000000000e+00	-3.3640529991e-31	-6.2625330101e-26	-1.8925076910e-29	-1.1080721462e-44	-2.0341298781e-31	0.0000000000e+00	2.0859058239e-10	-4.5232234309e-22	-1.1540998307e-24	-8.3879869130e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
5.7543993734e+04	2.5000000000e+00	2.5000000000e+00	-3.3640741575e-31	-6.2625715758e-26	-1.8925195940e-29	-1.1080791155e-44	-2.0341426719e-31	0.0000000000e+00	2.0859058239e-10	-4.5232518800e-22	-1.1541070895e-24	-8.3880396248e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
5.8884365536e+04	2.5000000000e+00	2.5000000000e+00	-3.3640889046e-31	-6.2625993772e-26	-1.8925278903e-29	-1.1080839730e-44	-2.0341515889e-31	0.0000000000e+00	2.0859058239e-10	-4.5232717086e-22	-1.1541121488e-24	-8.3880764142e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
6.0255958607e+04	2.5000000000e+00	2.5000000000e+00	-3.3641133726e-31	-6.2626447133e-26	-1.8925416551e-29	-1.1080920324e-44	-2.0341663839e-31	0.0000000000e+00	2.0859058239e-10	-4.5233046076e-22	-1.1541205430e-24	-8.3881374199e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
6.1659500186e+04	2.5000000000e+00	2.5000000000e+00	-3.3640784103e-31	-6.2625794692e-26	-1.8925219865e-29	-1.1080805163e-44	-2.0341452434e-31	0.0000000000e+00	2.0859058239e-10	-4.5232575982e-22	-1.1541085485e-24	-8.3880502208e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
6.3095734448e+04	2.5000000000e+00	2.5000000000e+00	-3.3641026559e-31	-6.2626248191e-26	-1.8925356263e-29	-1.1080885025e-44	-2.0341599039e-31	0.0000000000e+00	2.0859058239e-10	-4.5232901983e-22	-1.1541168664e-24	-8.3881106999e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
6.4565422903e+04	2.5000000000e+00	2.5000000000e+00	-3.3640902181e-31	-6.2626014747e-26	-1.8925286292e-29	-1.1080844057e-44	-2.0341523832e-31	0.0000000000e+00	2.0859058239e-10	-4.5232734747e-22	-1.1541125994e-24	-8.3880796701e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
6.6069344801e+04	2.5000000000e+00	2.5000000000e+00	-3.3641044687e-31	-6.2626282475e-26	-1.8925366461e-29	-1.1080890996e-44	-2.0341610000e-31	0.0000000000e+00	2.0859058239e-10	-4.5232926357e-22	-1.1541174883e-24	-8.3881152162e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
6.7608297539e+04	2.5000000000e+00	2.5000000000e+00	-3.3641074045e-31	-6.2626335915e-26	-1.8925382977e-29	-1.1080900666e-44	-2.0341627752e-31	0.0000000000e+00	2.0859058239e-10	-4.5232965831e-22	-1.1541184955e-24	-8.3881225290e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
6.9183097092e+04	2.5000000000e+00	2.5000000000e+00	-3.3640877305e-31	-6.2625969181e-26	-1.8925272297e-29	-1.1080835863e-44	-2.0341508790e-31	0.0000000000e+00	2.0859058239e-10	-4.5232701299e-22	-1.1541117460e-24	-8.3880734666e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
7.0794578438e+04	2.5000000000e+00	2.5000000000e+00	-3.3640987764e-31	-6.2626175974e-26	-1.8925334438e-29	-1.1080872247e-44	-2.0341575581e-31	0.0000000000e+00	2.0859058239e-10	-4.5232849820e-22	-1.1541155355e-24	-8.3881010221e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
7.2443596007e+04	2.5000000000e+00	2.5000000000e+00	-3.3640791226e-31	-6.2625808802e-26	-1.8925223872e-29	-1.1080807509e-44	-2.0341456741e-31	0.0000000000e+00	2.0859058239e-10	-4.5232585559e-22	-1.1541087929e-24	-8.3880520008e-33	2.3552207788e-14	2.8182216199e-05	2.3915541913e-02	1.2186409224e-07	1.4878664162e-08	9.7605611047e-01	2.8445966288e-08	0.0000000000e+00
