Time            	A2              	E1              	E2              	E3              	B1              	M3              	B3              	M1              	M2              	M4              	B2              	C4              	M5              	M6              	CH2O            	C3              	C2              	C2H4O           	S0              	A1              
4.8977881937e+03	-5.8122395785e-12	-2.2550683626e-33	1.8229901690e-37	0.0000000000e+00	-9.9840208317e-31	5.8122395785e-12	9.4039548066e-38	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	1.0006264006e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569692e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006264946e-30	0.0000000000e+00	1.0006569692e-30
5.0118723363e+03	-5.8122395785e-12	-2.2550683626e-33	1.8246745385e-37	-3.5032461608e-46	-9.9840208317e-31	5.8122395785e-12	-3.7615819226e-37	1.8853484107e-08	-1.8859282136e-08	5.9117155615e-12	1.0006249900e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569691e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006246138e-30	0.0000000000e+00	-1.4210854715e-14
5.1286138399e+03	5.2381210480e-11	-2.2548802835e-33	-5.4392822211e-39	0.0000000000e+00	-9.9840208317e-31	5.8264504332e-12	-9.4039548066e-38	1.8853469896e-08	-1.8859282136e-08	-5.2523319027e-11	1.0006258364e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0006569689e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006257423e-30	0.0000000000e+00	-1.4210854715e-14
5.2480746025e+03	-5.8122395785e-12	-2.2548802835e-33	-5.5772819187e-39	0.0000000000e+00	-9.9840208317e-31	5.8122395785e-12	-1.8807909613e-37	-4.0751174879e-08	4.0745362639e-08	5.9117155615e-12	1.0006816018e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569690e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006814137e-30	0.0000000000e+00	1.0006569690e-30
5.3703179637e+03	-5.8122395785e-12	-2.2548802835e-33	-5.7184961950e-39	0.0000000000e+00	-1.0107280348e-30	5.8122395785e-12	0.0000000000e+00	1.8853484107e-08	-1.8859282136e-08	5.9117155615e-12	1.0006808495e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569692e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006808495e-30	1.2325951644e-32	-1.4210854715e-14
5.4954087386e+03	5.2381210480e-11	-2.2550683626e-33	1.8221609629e-37	0.0000000000e+00	-7.3092893249e-30	5.8264504332e-12	-1.8807909613e-37	1.8853469896e-08	-1.8859282136e-08	-5.2523319027e-11	7.3115688436e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0006569693e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006814137e-30	0.0000000000e+00	-1.4210854715e-14
5.6234132519e+03	-5.8122395785e-12	-2.2548802835e-33	-6.0108694124e-39	-1.7516230804e-46	-9.9840208317e-31	5.8122395785e-12	-1.8807909613e-37	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	1.0006816018e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569695e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006814137e-30	0.0000000000e+00	1.0006569695e-30
5.7543993734e+03	-5.8122395785e-12	-2.2550683626e-33	1.8191691293e-37	0.0000000000e+00	-7.3092893249e-30	5.8122395785e-12	-1.8807909613e-37	1.8853484107e-08	-1.8859282136e-08	5.9117155615e-12	7.3115688436e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569696e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006814137e-30	0.0000000000e+00	-1.4210854715e-14
5.8884365536e+03	5.2381210480e-11	-2.2548802835e-33	-6.3170215976e-39	0.0000000000e+00	5.3124851586e-30	5.8264504332e-12	0.0000000000e+00	-4.0751174879e-08	4.0745362639e-08	-5.2523319027e-11	-5.3102056400e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0006569698e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006816018e-30	0.0000000000e+00	-1.4210854715e-14
6.0255958607e+03	-5.8122395785e-12	-2.2548802835e-33	-6.4754665902e-39	0.0000000000e+00	-9.9840208317e-31	5.8122395785e-12	9.4039548066e-38	1.8853484107e-08	-1.8859282136e-08	5.9117155615e-12	1.0006815078e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569699e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006816018e-30	0.0000000000e+00	-1.4210854715e-14
6.1659500186e+03	-5.8122395785e-12	-2.2548802835e-33	-6.6376024277e-39	-1.7516230804e-46	-9.9840208317e-31	5.8122395785e-12	-1.8807909613e-37	1.8853484107e-08	-1.8859282136e-08	5.9117155615e-12	1.0006816018e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569701e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006814137e-30	0.0000000000e+00	-1.4210854715e-14
6.3095734448e+03	-5.8264504332e-12	-2.2548802835e-33	-6.8035145894e-39	1.7516230804e-46	-9.9840208317e-31	5.8264504332e-12	-9.4039548066e-38	1.8853441475e-08	-1.8859282136e-08	5.9117155615e-12	1.0006816959e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569703e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006816018e-30	0.0000000000e+00	1.4210854715e-14
6.4565422903e+03	5.2395421335e-11	1.0071259440e-32	-1.9505238749e-37	0.0000000000e+00	-9.9840208317e-31	5.8122395785e-12	-1.8807909613e-37	-4.0751160668e-08	4.0745362639e-08	-5.2523319027e-11	1.0006816018e-30	-8.7089814563e+01	1.7053025658e-13	-4.2632564146e-14	1.0006569704e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006814137e-30	-1.2325951644e-32	-1.4210854715e-14
6.6069344801e+03	-6.4019900492e-11	1.0071071361e-32	-9.3737447034e-39	0.0000000000e+00	5.3124851586e-30	5.8122395785e-12	1.8807909613e-37	1.8853484107e-08	-1.8859282136e-08	6.4119376475e-11	-5.3098087931e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569728e-30	1.7417962913e+02	-8.7089814563e+01	-1.0010786368e-30	-1.2325951644e-32	-1.4210854715e-14
6.7608297539e+03	-5.8264504332e-12	1.0070883281e-32	1.7624898452e-37	-1.7516230804e-46	-9.9840208317e-31	5.8264504332e-12	-1.8807909613e-37	1.8853441475e-08	-1.8859282136e-08	5.9117155615e-12	1.0009355086e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569753e-30	1.7417962913e+02	-8.7089814563e+01	-1.0009353205e-30	-1.2325951644e-32	1.4210854715e-14
6.9183097092e+03	-5.8122395785e-12	-2.2548802835e-33	-1.4343694934e-38	0.0000000000e+00	-9.9840208317e-31	5.8122395785e-12	9.4039548066e-38	1.8853484107e-08	-1.8859282136e-08	5.6843418861e-12	1.0009969164e-30	-8.7089814563e+01	1.7053025658e-13	-4.2632564146e-14	1.0006569778e-30	1.7417962913e+02	-8.7089814563e+01	-1.0009970105e-30	0.0000000000e+00	-1.4210854715e-14
7.0794578438e+03	-5.8264504332e-12	-1.4580643849e-32	-2.0250958574e-37	1.7516230804e-46	-7.3216152766e-30	5.8264504332e-12	-1.8807909613e-37	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	7.3115472145e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569779e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006597846e-30	2.4651903288e-32	-1.4210854715e-14
7.2443596007e+03	-5.8264504332e-12	-2.2548802835e-33	-1.4519305132e-38	0.0000000000e+00	-9.9840208317e-31	6.4034111347e-11	9.4039548066e-38	-4.0751174879e-08	4.0687154979e-08	5.9117155615e-12	1.0006766177e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569780e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006767118e-30	0.0000000000e+00	-1.4210854715e-14
7.4131024130e+03	-5.8264504332e-12	-2.2546922044e-33	-2.0268928615e-37	0.0000000000e+00	-7.3092893249e-30	5.8264504332e-12	9.4039548066e-38	-4.0751203301e-08	4.0745362639e-08	5.9117155615e-12	7.3115548317e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569781e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006676840e-30	0.0000000000e+00	1.4210854715e-14
7.5857757503e+03	5.2381210480e-11	-2.2546922044e-33	-2.0038370982e-37	0.0000000000e+00	-1.0107280348e-30	5.8264504332e-12	-1.8807909613e-37	-4.0751174879e-08	4.0745362639e-08	-5.2523319027e-11	1.0003445641e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0006569758e-30	1.7417962913e+02	-8.7089814563e+01	-1.0003443760e-30	1.2325951644e-32	-1.4210854715e-14
7.7624711663e+03	-5.8264504332e-12	-1.4580643849e-32	-2.0039413881e-37	1.7516230804e-46	-9.9840208317e-31	5.8264504332e-12	-1.8807909613e-37	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	1.0007137633e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569758e-30	1.7417962913e+02	-8.7089814563e+01	-1.0007135753e-30	1.2325951644e-32	-1.4210854715e-14
7.9432823472e+03	-5.8264504332e-12	1.0071259440e-32	-2.0040481057e-37	0.0000000000e+00	-9.9840208317e-31	5.8264504332e-12	9.4039548066e-38	-4.0751203301e-08	4.0745362639e-08	5.9117155615e-12	1.0006282814e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569758e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006283754e-30	-1.2325951644e-32	1.4210854715e-14
8.1283051616e+03	5.2381210480e-11	-2.2548802835e-33	-1.2336634762e-38	0.0000000000e+00	-9.9840208317e-31	5.8264504332e-12	0.0000000000e+00	1.8853469896e-08	-1.8859282136e-08	-5.2523319027e-11	1.0006676840e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0006569758e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006676840e-30	0.0000000000e+00	-1.4210854715e-14
8.3176377110e+03	-5.8264504332e-12	-2.2546922044e-33	-2.0042690625e-37	-1.7516230804e-46	-9.9840208317e-31	5.8264504332e-12	-1.8807909613e-37	-1.0035581965e-07	1.0035000741e-07	5.9117155615e-12	1.0006537661e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569758e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006535780e-30	0.0000000000e+00	-1.4210854715e-14
8.5113803820e+03	-5.8264504332e-12	-2.2548802835e-33	-1.3486590554e-38	0.0000000000e+00	-1.0107280348e-30	5.8264504332e-12	2.8211864420e-37	-4.0751203301e-08	4.0745362639e-08	5.9117155615e-12	1.0008124108e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0006569769e-30	1.7417962913e+02	-8.7089814563e+01	-1.0008126929e-30	1.2325951644e-32	1.4210854715e-14
8.7096358996e+03	5.2381210480e-11	-2.2550683626e-33	1.7342719944e-37	-1.7516230804e-46	-9.9840208317e-31	5.8264504332e-12	-5.6423728839e-37	-1.0035580544e-07	1.0035000741e-07	-5.2523319027e-11	1.0007602189e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0006569781e-30	1.7417962913e+02	-8.7089814563e+01	-1.0007596546e-30	0.0000000000e+00	-2.8421709430e-14
8.9125093813e+03	-5.8122395785e-12	-1.4580643849e-32	-1.9952832221e-37	1.7516230804e-46	5.3001592070e-30	-5.2395421335e-11	9.4039548066e-38	-4.0751174879e-08	4.0803570300e-08	5.9117155615e-12	-5.3106900377e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0006569749e-30	1.7417962913e+02	-8.7089814563e+01	-1.0001972981e-30	2.4651903288e-32	1.0006569749e-30
9.1201083936e+03	-5.8122395785e-12	-2.3161940689e-33	7.4046335678e-38	-1.7516230804e-46	-1.0107280348e-30	5.8122395785e-12	1.8807909613e-37	1.8853484107e-08	-1.8859282136e-08	5.9117155615e-12	1.0006530138e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0007182032e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006532019e-30	1.2325951644e-32	-1.4210854715e-14
9.3325430080e+03	-5.8264504332e-12	-2.5934226566e-33	7.4491971886e-38	-3.5032461608e-46	5.3001592070e-30	5.8264504332e-12	-9.4039548066e-38	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	-5.3100227330e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0009954313e-30	1.7417962913e+02	-8.7089814563e+01	-1.0008644147e-30	1.2325951644e-32	-1.4210854715e-14
9.5499258602e+03	5.2395421335e-11	-2.6349881368e-33	-5.8855505901e-38	1.7516230804e-46	-1.0107280348e-30	6.4019900492e-11	-1.8807909613e-37	-4.0751174879e-08	4.0687154979e-08	-5.2523319027e-11	1.0010178872e-30	-8.7089814563e+01	1.7053025658e-13	-4.2632564146e-14	1.0010371302e-30	1.7417962913e+02	-8.7089814563e+01	-1.0010176992e-30	1.2325951644e-32	1.0010371302e-30
9.7723722096e+03	-5.8122395785e-12	9.6678297785e-33	1.2477505212e-37	0.0000000000e+00	5.3248111102e-30	-5.2395421335e-11	-2.8211864420e-37	-4.0751160668e-08	4.0803570300e-08	5.9117155615e-12	-5.3102100598e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0010600803e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006768998e-30	-2.4651903288e-32	-1.4210854715e-14
1.0000000000e+04	-5.8264504332e-12	-2.7593084193e-33	-6.7541901972e-38	0.0000000000e+00	-1.0107280348e-30	-5.2381210480e-11	-1.8807909613e-37	-1.0035581965e-07	1.0040821508e-07	5.9117155615e-12	1.0013120429e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0011614591e-30	1.7417962913e+02	-8.7089814563e+01	-1.0013118549e-30	1.2325951644e-32	-1.4210854715e-14
1.0232929923e+04	5.2409632190e-11	-2.7863918092e-33	2.2067420330e-37	0.0000000000e+00	-9.9840208317e-31	5.7980287238e-12	0.0000000000e+00	1.8853484107e-08	-1.8859282136e-08	-5.2523319027e-11	1.0012328616e-30	-8.7089814563e+01	1.7053025658e-13	-4.2632564146e-14	1.0011882543e-30	1.7417962913e+02	-8.7089814563e+01	-1.0012328616e-30	0.0000000000e+00	-1.4210854715e-14
1.0471285481e+04	-5.8122395785e-12	9.6230669536e-33	-1.4667499819e-37	-1.7516230804e-46	-9.9840208317e-31	-5.2395421335e-11	1.8807909613e-37	-4.0751174879e-08	4.0803570300e-08	5.9117155615e-12	1.0010314289e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0011051145e-30	1.7417962913e+02	-8.7089814563e+01	-1.0010316170e-30	-1.2325951644e-32	1.0011051145e-30
1.0715193052e+04	5.2381210480e-11	-2.7457667244e-33	-1.5363516516e-37	1.7516230804e-46	5.3124851586e-30	-5.2381210480e-11	-1.8807909613e-37	-4.0751203301e-08	4.0803570300e-08	-5.2523319027e-11	-5.3098244036e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0011480035e-30	1.7417962913e+02	-8.7089814563e+01	-1.0010626501e-30	0.0000000000e+00	1.4210854715e-14
1.0964781961e+04	-5.7980287238e-12	-2.7525375719e-33	-2.1224232262e-37	0.0000000000e+00	-9.9840208317e-31	-5.2409632190e-11	-9.4039548066e-38	-4.0751160668e-08	4.0803570300e-08	5.9117155615e-12	1.0006264006e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0011548330e-30	1.7417962913e+02	-8.7089814563e+01	-1.0006263066e-30	0.0000000000e+00	-1.4210854715e-14
1.1220184543e+04	-5.8122395785e-12	-3.0641846342e-33	-3.9944788519e-38	0.0000000000e+00	-7.3092893249e-30	-5.2395421335e-11	-9.4039548066e-38	-1.0035580544e-07	1.0040821508e-07	5.9117155615e-12	7.3124546021e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0014663077e-30	1.7417962913e+02	-8.7089814563e+01	-1.0015672663e-30	0.0000000000e+00	-1.4210854715e-14
1.1481536215e+04	5.2381210480e-11	9.1203315296e-33	8.5951539720e-38	0.0000000000e+00	-9.9840208317e-31	5.8264504332e-12	-1.8807909613e-37	-4.0751203301e-08	4.0745362639e-08	-5.2523319027e-11	1.0016169192e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0016076173e-30	1.7417962913e+02	-8.7089814563e+01	-1.0016167311e-30	-1.2325951644e-32	1.4210854715e-14
1.1748975549e+04	-5.7980287238e-12	-3.3502529394e-33	9.6228496428e-38	0.0000000000e+00	5.3124851586e-30	5.7980287238e-12	0.0000000000e+00	1.8853484107e-08	-1.8859282136e-08	5.9117155615e-12	-5.3087690918e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0017522399e-30	1.7417962913e+02	-8.7089814563e+01	-1.0021181500e-30	0.0000000000e+00	-1.4210854715e-14
1.2022644346e+04	5.2395421335e-11	-3.5793332785e-33	-1.8744604746e-37	0.0000000000e+00	-1.0107280348e-30	5.8122395785e-12	1.8807909613e-37	-4.0751160668e-08	4.0745362639e-08	-5.2523319027e-11	1.0019614801e-30	-8.7089814563e+01	1.7053025658e-13	-4.2632564146e-14	1.0019816039e-30	1.7417962913e+02	-8.7089814563e+01	-1.0019616681e-30	1.2325951644e-32	-1.4210854715e-14
1.2302687708e+04	5.2381210480e-11	8.6488172356e-33	-2.0988804118e-38	0.0000000000e+00	-1.0107280348e-30	5.8264504332e-12	-9.4039548066e-38	-4.0751203301e-08	4.0745362639e-08	-5.2523319027e-11	1.0020204429e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0020792386e-30	1.7417962913e+02	-8.7089814563e+01	-1.0020203488e-30	0.0000000000e+00	1.4210854715e-14
1.2589254118e+04	5.2381210480e-11	-3.5859160468e-33	-3.5077888376e-38	-1.7516230804e-46	-1.0107280348e-30	6.4034111347e-11	-1.8807909613e-37	1.8853469896e-08	-1.8917489797e-08	-5.2523319027e-11	1.0015078333e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0019880343e-30	1.7417962913e+02	-8.7089814563e+01	-1.0015076452e-30	1.2325951644e-32	-1.4210854715e-14
1.2882495517e+04	-5.8264504332e-12	-3.7860322051e-33	-8.8283395653e-38	1.7516230804e-46	-9.9840208317e-31	5.8264504332e-12	-1.8807909613e-37	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	1.0021758902e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0021882037e-30	1.7417962913e+02	-8.7089814563e+01	-1.0021757022e-30	0.0000000000e+00	1.0021882037e-30
1.3182567386e+04	-5.8122395785e-12	-3.7958123181e-33	2.7526999501e-37	-1.7516230804e-46	-9.9840208317e-31	5.8122395785e-12	-2.8211864420e-37	-4.0751174879e-08	4.0745362639e-08	5.9117155615e-12	1.0021761724e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0021976202e-30	1.7417962913e+02	-8.7089814563e+01	-1.0021758902e-30	0.0000000000e+00	1.0021976202e-30
1.3489628826e+04	5.2381210480e-11	-3.8953061600e-33	-2.5470785089e-38	1.7516230804e-46	5.3124851586e-30	5.8264504332e-12	-2.8211864420e-37	1.8853441475e-08	-1.8859282136e-08	-5.2523319027e-11	-5.3086206034e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0022974148e-30	1.7417962913e+02	-8.7089814563e+01	-1.0022663563e-30	0.0000000000e+00	1.4210854715e-14
1.3803842646e+04	-5.7980287238e-12	-3.6457251994e-33	-7.3899167635e-38	0.0000000000e+00	-9.9840208317e-31	5.7980287238e-12	-9.4039548066e-38	-4.0751160668e-08	4.0745362639e-08	5.9117155615e-12	1.0020072773e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0020478823e-30	1.7417962913e+02	-8.7089814563e+01	-1.0020071833e-30	0.0000000000e+00	-1.4210854715e-14
1.4125375446e+04	-5.8122395785e-12	-3.7186998887e-33	1.6541828686e-37	3.5032461608e-46	-9.9840208317e-31	-5.2395421335e-11	-1.8807909613e-37	-4.0751160668e-08	4.0803570300e-08	5.9117155615e-12	1.0024156911e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0021206176e-30	1.7417962913e+02	-8.7089814563e+01	-1.0024155030e-30	0.0000000000e+00	-1.4210854715e-14
1.4454397707e+04	5.2381210480e-11	-4.0547972335e-33	1.2684616214e-37	1.7516230804e-46	5.3001592070e-30	-5.2381210480e-11	1.8807909613e-37	-1.0035584808e-07	1.0040821508e-07	-5.2523319027e-11	-5.3082830954e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0024567536e-30	1.7417962913e+02	-8.7089814563e+01	-1.0026043344e-30	1.2325951644e-32	1.4210854715e-14
1.4791083882e+04	-5.7980287238e-12	-3.5746313011e-33	1.8496494571e-37	-3.5032461608e-46	-9.9840208317e-31	5.7980287238e-12	-1.8807909613e-37	-4.0751160668e-08	4.0745362639e-08	5.9117155615e-12	1.0022962609e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0019765295e-30	1.7417962913e+02	-8.7089814563e+01	-1.0022960728e-30	0.0000000000e+00	-1.4210854715e-14
1.5135612484e+04	5.2381210480e-11	-3.9955523182e-33	1.6738738883e-37	3.5032461608e-46	-7.3216152766e-30	-5.2381210480e-11	0.0000000000e+00	-4.0751174879e-08	4.0803570300e-08	-5.2523319027e-11	7.3134614835e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0023974681e-30	1.7417962913e+02	-8.7089814563e+01	-1.0025742418e-30	1.2325951644e-32	-1.4210854715e-14
1.5488166189e+04	-5.8122395785e-12	8.4778533372e-33	-8.2446126977e-38	-3.5032461608e-46	-9.9840208317e-31	5.8122395785e-12	-3.7615819226e-37	-4.0751160668e-08	4.0745362639e-08	5.9117155615e-12	1.0020970851e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0022502639e-30	1.7417962913e+02	-8.7089814563e+01	-1.0020967089e-30	-1.2325951644e-32	-2.8421709430e-14
1.5848931925e+04	-5.8122395785e-12	8.4310216423e-33	-3.5544306752e-37	0.0000000000e+00	-9.8607613153e-31	-5.2395421335e-11	-1.8807909613e-37	-4.0751160668e-08	4.0803570300e-08	5.9117155615e-12	1.0021416598e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0022973686e-30	1.7417962913e+02	-8.7089814563e+01	-1.0021414718e-30	-2.4651903288e-32	-1.4210854715e-14
1.6218100974e+04	5.2395421335e-11	-3.8958703973e-33	4.5242263189e-38	0.0000000000e+00	5.3001592070e-30	5.8122395785e-12	0.0000000000e+00	-4.0751174879e-08	4.0745362639e-08	-5.2523319027e-11	-5.3085874074e-30	-8.7089814563e+01	1.7053025658e-13	-4.2632564146e-14	1.0022979083e-30	1.7417962913e+02	-8.7089814563e+01	-1.0022998344e-30	1.2325951644e-32	1.0022979083e-30
1.6595869074e+04	-5.8264504332e-12	-3.9430782504e-33	-1.2222349729e-37	0.0000000000e+00	-7.3216152766e-30	5.8264504332e-12	-1.8807909613e-37	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	7.3133354705e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0023452836e-30	1.7417962913e+02	-8.7089814563e+01	-1.0024480407e-30	1.2325951644e-32	-1.4210854715e-14
1.6982436525e+04	-5.8122395785e-12	8.2369240151e-33	2.2285621243e-38	0.0000000000e+00	5.3124851586e-30	5.8122395785e-12	-9.4039548066e-38	-4.0751174879e-08	4.0745362639e-08	5.9117155615e-12	-5.3084660024e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0024910885e-30	1.7417962913e+02	-8.7089814563e+01	-1.0024211454e-30	-1.2325951644e-32	1.0024910885e-30
1.7378008287e+04	5.2395421335e-11	-3.9720424312e-33	-5.2533597275e-38	0.0000000000e+00	-1.0107280348e-30	5.8122395785e-12	0.0000000000e+00	1.8853484107e-08	-1.8859282136e-08	-5.2523319027e-11	1.0024002686e-30	-8.7089814563e+01	1.7053025658e-13	-4.2632564146e-14	1.0023741781e-30	1.7417962913e+02	-8.7089814563e+01	-1.0024002686e-30	1.2325951644e-32	-1.4210854715e-14
1.7782794100e+04	-5.8264504332e-12	-3.9652715837e-33	-6.3609137162e-38	0.0000000000e+00	-7.3216152766e-30	5.8264504332e-12	-3.7615819226e-37	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	7.3133791049e-30	-8.7089814563e+01	-1.1368683772e-13	2.8421709430e-14	1.0023674184e-30	1.7417962913e+02	-8.7089814563e+01	-1.0024914870e-30	1.2325951644e-32	-1.4210854715e-14
1.8197008586e+04	-5.7980287238e-12	-1.6289154358e-32	1.1750206839e-37	0.0000000000e+00	-9.9840208317e-31	5.7980287238e-12	0.0000000000e+00	-4.0751174879e-08	4.0745362639e-08	5.9117155615e-12	1.0023615243e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0023651684e-30	1.7417962913e+02	-8.7089814563e+01	-1.0023615243e-30	1.2325951644e-32	1.0023651684e-30
1.8620871367e+04	-5.8122395785e-12	-3.8102944085e-33	-9.5891050796e-38	1.7516230804e-46	-7.3216152766e-30	-5.2395421335e-11	-1.8807909613e-37	-4.0751160668e-08	4.0803570300e-08	5.9117155615e-12	7.3130907796e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0022124735e-30	1.7417962913e+02	-8.7089814563e+01	-1.0022033498e-30	1.2325951644e-32	-1.4210854715e-14
1.9054607180e+04	5.2381210480e-11	-3.7736189848e-33	-1.1115278015e-37	-1.7516230804e-46	5.3124851586e-30	5.8264504332e-12	-1.8807909613e-37	-1.0035581965e-07	1.0035000741e-07	-5.2523319027e-11	-5.3087258336e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0021758133e-30	1.7417962913e+02	-8.7089814563e+01	-1.0021612201e-30	0.0000000000e+00	-1.4210854715e-14
1.9498445998e+04	-5.7980287238e-12	-3.7886653125e-33	1.2501659026e-38	-1.7516230804e-46	5.3124851586e-30	5.7980287238e-12	9.4039548066e-38	1.8853469896e-08	-1.8859282136e-08	5.9117155615e-12	-5.3087193449e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0021907360e-30	1.7417962913e+02	-8.7089814563e+01	-1.0021679909e-30	0.0000000000e+00	1.0021907360e-30
1.9952623150e+04	-5.8122395785e-12	8.4419302299e-33	4.0755975853e-39	0.0000000000e+00	5.3001592070e-30	-5.2395421335e-11	-2.8211864420e-37	-4.0751160668e-08	4.0803570300e-08	5.9117155615e-12	-5.3085002327e-30	-8.7089814563e+01	-5.6843418861e-14	-4.2632564146e-14	1.0022861005e-30	1.7417962913e+02	-8.7089814563e+01	-1.0023867269e-30	0.0000000000e+00	-1.4210854715e-14
2.0417379447e+04	5.2381210480e-11	-1.6205459160e-32	-2.5399450957e-37	-1.7516230804e-46	-1.0230539865e-30	-5.2381210480e-11	0.0000000000e+00	-4.0751174879e-08	4.0803570300e-08	-5.2523319027e-11	1.0023786395e-30	-8.7089814563e+01	1.1368683772e-13	2.8421709430e-14	1.0022818447e-30	1.7417962913e+02	-8.7089814563e+01	-1.0023786395e-30	3.6977854932e-32	-1.4210854715e-14
