Time            	C2              	M5              	A1              	S0              	E2              	E1              	C3              	A2              	C2H4O           	CH2O            	E3              	M2              	M3              	M4              	B1              	C4              	B2              	B3              	M6              	M1              
4.8977881937e+00	-1.2155962249e-03	1.1993430418e-03	5.0686451564e-18	9.0949470177e-13	-2.6511366236e-14	-2.0581772397e-11	2.1014662349e-05	8.5064011329e-14	1.2108347728e-03	1.0541476756e-12	1.3732490638e-25	1.1473182170e-05	1.5664252770e-11	3.8748448894e-12	-1.2661814503e-03	-1.6253210280e-05	5.5346696189e-05	-1.4125853265e-14	8.2225456472e-12	1.8522033790e-08
5.0118723363e+00	-1.2156266472e-03	1.1989976250e-03	1.0503208546e-19	0.0000000000e+00	-2.5046498393e-14	-3.4163782914e-12	2.1589139411e-05	3.3179263102e-15	1.2106665225e-03	1.0540011976e-12	-4.0389678347e-28	1.1661107443e-05	2.1271857055e-11	3.9917513739e-12	-1.2088417983e-03	-1.6629015786e-05	-1.8247218019e-06	-2.8022289350e-15	8.2280786832e-12	7.7576170380e-09
5.1286138399e+00	-1.2156609025e-03	1.1986474161e-03	1.0842021725e-19	5.6843418861e-14	-2.5049285217e-14	-3.4446473451e-12	2.2180004163e-05	3.4091187244e-15	1.2104943773e-03	1.0538513288e-12	0.0000000000e+00	1.1839051780e-05	2.1598297199e-11	3.9905023730e-12	-1.2086629844e-03	-1.7013479988e-05	-1.8313905910e-06	-2.7614629333e-15	8.2256756575e-12	7.8766620807e-09
5.2480746025e+00	-1.2156991872e-03	1.1982923970e-03	1.1180834904e-19	-4.2632564146e-14	-2.5048603208e-14	-3.4018621253e-12	2.2787722253e-05	3.3315050954e-15	1.2103182478e-03	1.0536979911e-12	-2.0194839174e-28	1.2017800842e-05	2.1923926681e-11	3.9893921500e-12	-1.2084841704e-03	-1.7406783876e-05	-1.8340749436e-06	-2.7959405624e-15	8.2232405632e-12	8.0168483588e-09
5.3703179637e+00	-1.2157416858e-03	1.1979325502e-03	-3.3881317890e-21	-5.6843418861e-14	-2.4988861450e-14	-3.0038610488e-12	2.3412771111e-05	1.3770163802e-15	1.2101380421e-03	1.0535411048e-12	-3.2311742678e-27	1.2197544322e-05	2.2373853341e-11	3.9910019733e-12	-1.2069344500e-03	-1.7809128513e-05	-3.2035900710e-06	-2.4600547294e-15	8.2209567252e-12	7.9141015515e-09
5.4954087386e+00	-1.2157885867e-03	1.1975678591e-03	1.0164395367e-19	-2.8421709430e-14	-2.5036511826e-14	-3.4015568140e-12	2.4055640134e-05	3.5249902904e-15	1.2099536667e-03	1.0533805884e-12	-2.0194839174e-28	1.2377533672e-05	2.2578512161e-11	3.9867831259e-12	-1.2081265426e-03	-1.8220721231e-05	-1.8271217853e-06	-2.8208772124e-15	8.2182764554e-12	8.2402214890e-09
5.6234132519e+00	-1.2158400860e-03	1.1971983080e-03	1.2536087619e-19	-1.4210854715e-14	-2.5038815248e-14	-3.4724445541e-12	2.4716830869e-05	3.6762466579e-15	1.2097650258e-03	1.0532163584e-12	4.0389678347e-28	1.2558263585e-05	2.2889882547e-11	3.9852288136e-12	-1.2081265425e-03	-1.8641771755e-05	-1.6384808211e-06	-2.8694494697e-15	8.2156998794e-12	8.4201966186e-09
5.7543993734e+00	-1.2158963837e-03	1.1968238815e-03	9.4867690092e-20	-1.4210854715e-14	-2.5037319766e-14	-3.3728020377e-12	2.5396857201e-05	3.1123404025e-15	1.2095720212e-03	1.0530483294e-12	-4.0389678347e-28	1.2739639509e-05	2.3253561590e-11	3.9848402356e-12	-1.2075304961e-03	-1.9072495792e-05	-2.0415227386e-06	-2.6641015782e-15	8.2131756332e-12	8.4658493472e-09
5.8884365536e+00	-1.2159576855e-03	1.1964445651e-03	1.0842021725e-19	0.0000000000e+00	-2.5018060352e-14	-3.4152819461e-12	2.6096245519e-05	3.4021196911e-15	1.2093745529e-03	1.0528764143e-12	-4.0389678347e-28	1.2921326466e-05	2.3565063636e-11	3.9831749010e-12	-1.2075304961e-03	-1.9513114037e-05	-1.8440544308e-06	-2.8163235632e-15	8.2105559364e-12	8.6266963826e-09
6.0255958607e+00	-1.2160242026e-03	1.1960603445e-03	1.0842021725e-19	2.8421709430e-14	-2.4994825574e-14	-3.4293401452e-12	2.6815534901e-05	3.3818374872e-15	1.2091725184e-03	1.0527005239e-12	0.0000000000e+00	1.3103359933e-05	2.3903492906e-11	3.9818981445e-12	-1.2073516822e-03	-1.9963851707e-05	-1.8208338024e-06	-2.7738228381e-15	8.2079215420e-12	8.7788769029e-09
6.1659500186e+00	-1.2160961517e-03	1.1956712060e-03	1.0503208546e-19	2.8421709430e-14	-2.5009157564e-14	-3.4291458562e-12	2.7555277269e-05	3.4521996671e-15	1.2089658128e-03	1.0525205669e-12	-4.0389678347e-28	1.3285680424e-05	2.4233429182e-11	3.9805658769e-12	-1.2071132636e-03	-2.0424939325e-05	-1.8525467689e-06	-2.7666671037e-15	8.2052480350e-12	8.8909248458e-09
6.3095734448e+00	-1.2161737590e-03	1.1952771361e-03	-1.3450883202e-18	-2.1316282073e-12	-2.3631550882e-14	5.6291082906e-13	2.8316037567e-05	-2.6891352982e-14	1.2087543289e-03	1.0523364499e-12	-5.0285149542e-26	1.3470867316e-05	2.6283087789e-11	4.0191738826e-12	-1.2055039400e-03	-2.0896610710e-05	-3.2503883519e-06	-4.0293289538e-15	8.2042304638e-12	6.2881221663e-09
6.4565422903e+00	-1.2162572399e-03	1.1948781212e-03	1.0842021725e-19	-2.8421709430e-14	-2.5011368680e-14	-3.4003494465e-12	2.9098393909e-05	3.5092642767e-15	1.2085379573e-03	1.0521480777e-12	-4.0389678347e-28	1.3650643290e-05	2.4890094624e-11	3.9778735861e-12	-1.2066364264e-03	-2.1379112368e-05	-1.9015284838e-06	-2.7922542750e-15	8.1998084470e-12	9.1567921548e-09
6.6069344801e+00	-1.2163468395e-03	1.1944741480e-03	1.0842021725e-19	1.4210854715e-14	-2.4999054852e-14	-3.4143798899e-12	2.9902937736e-05	3.4436412462e-15	1.2083165859e-03	1.0519553526e-12	-2.0194839174e-28	1.3833214666e-05	2.5225137302e-11	3.9765968296e-12	-1.2064576125e-03	-2.1872685121e-05	-1.8589709522e-06	-2.8150225206e-15	8.1970331842e-12	9.1868170276e-09
6.7608297539e+00	-1.2164427921e-03	1.1940652029e-03	1.0164395367e-19	-2.8421709430e-14	-2.4982288425e-14	-3.3999886240e-12	3.0730273970e-05	3.4636210593e-15	1.2080901000e-03	1.0517581750e-12	-4.0389678347e-28	1.4015552651e-05	2.5569209264e-11	3.9752090508e-12	-1.2062191939e-03	-2.2377582877e-05	-1.8709036387e-06	-2.6823161747e-15	8.1942323546e-12	9.3077092282e-09
6.9183097092e+00	-1.2165453066e-03	1.1936512721e-03	1.2905393984e-17	1.8886225917e-11	-3.7631387669e-14	-3.8090045007e-11	3.1581021150e-05	2.6995805697e-13	1.2078583825e-03	1.0515564427e-12	4.5377803623e-25	1.4173330385e-05	1.0322727092e-11	3.6226854849e-12	-1.2131929216e-03	-2.2894078974e-05	5.3345572650e-06	1.2276204359e-14	8.1765590460e-12	3.3758660340e-08
7.0794578438e+00	-1.2166547798e-03	1.1932323408e-03	-1.5666721392e-17	-2.3334223442e-11	-9.4612540761e-15	3.9316938594e-11	3.2455811570e-05	-3.2458411128e-13	1.2076213136e-03	1.0513500515e-12	-5.5838730315e-25	1.4409024303e-05	4.5335672934e-11	4.4046155612e-12	-1.1968612841e-03	-2.3422370086e-05	-1.0760046506e-05	-2.1521196283e-14	8.2067704276e-12	-2.0108037600e-08
7.2443596007e+00	-1.2167712321e-03	1.1928083946e-03	1.0503208546e-19	-1.4210854715e-14	-2.4973630972e-14	-3.3993780013e-12	3.3355291415e-05	3.5366861214e-15	1.2073787709e-03	1.0511388948e-12	0.0000000000e+00	1.4560602537e-05	2.6568533379e-11	3.9709624478e-12	-1.2055635428e-03	-2.3962831209e-05	-1.8152256483e-06	-2.8232624572e-15	8.1856080752e-12	9.7360716129e-09
7.4131024130e+00	-1.2168950872e-03	1.1923794172e-03	1.0164395367e-19	-1.4210854715e-14	-2.4979644317e-14	-3.3991559567e-12	3.4280120884e-05	3.2688644678e-15	1.2071306290e-03	1.0509228636e-12	-2.0194839174e-28	1.4741345225e-05	2.6882581236e-11	3.9698522247e-12	-1.2052655196e-03	-2.4515663732e-05	-1.8651070154e-06	-2.7432483368e-15	8.1826646560e-12	9.8286465819e-09
7.5857757503e+00	-1.2170265667e-03	1.1919453916e-03	1.0842021725e-19	-1.4210854715e-14	-2.4966793822e-14	-3.3989477899e-12	3.5230974304e-05	3.4255367640e-15	1.2068767600e-03	1.0507018463e-12	-2.0194839174e-28	1.4921425674e-05	2.7191705376e-11	3.9682146458e-12	-1.2050867057e-03	-2.5081168691e-05	-1.7900519206e-06	-2.7714375933e-15	8.1796726510e-12	9.9043875047e-09
7.7624711663e+00	-1.2171659401e-03	1.1915062998e-03	1.0842021725e-19	1.4210854715e-14	-2.4962721078e-14	-3.4129366000e-12	3.6208540253e-05	3.5086239198e-15	1.2066170329e-03	1.0504757289e-12	0.0000000000e+00	1.5100617844e-05	2.7535249109e-11	3.9666603335e-12	-1.2047886825e-03	-2.5659634028e-05	-1.8283480164e-06	-2.7842311789e-15	8.1766636884e-12	1.0076627797e-08
7.9432823472e+00	-1.2173134823e-03	1.1910621217e-03	1.1180834904e-19	1.4210854715e-14	-2.4967309548e-14	-3.4127006776e-12	3.7213521661e-05	3.3556040298e-15	1.2063513138e-03	1.0502443950e-12	-2.0194839174e-28	1.5278920728e-05	2.7874037498e-11	3.9653280659e-12	-1.2044906592e-03	-2.6251354201e-05	-1.8606521531e-06	-2.8015784137e-15	8.1736121980e-12	1.0232342761e-08
8.1283051616e+00	-1.2174694726e-03	1.1906128360e-03	1.0503208546e-19	0.0000000000e+00	-2.4966562296e-14	-3.3982539005e-12	3.8246635917e-05	3.4083216663e-15	1.2060794659e-03	1.0500077254e-12	-2.0194839174e-28	1.5456267235e-05	2.8200371051e-11	3.9638292648e-12	-1.2042522407e-03	-2.6856630240e-05	-1.8272228289e-06	-2.8377907663e-15	8.1705365570e-12	1.0323330542e-08
8.3176377110e+00	-1.2176341953e-03	1.1901584190e-03	1.0164395367e-19	-1.4210854715e-14	-2.4960357511e-14	-3.3980179781e-12	3.9308614954e-05	3.2880091065e-15	1.2058013492e-03	1.0497655982e-12	-4.0389678347e-28	1.5632466059e-05	2.8521484596e-11	3.9624137305e-12	-1.2039542174e-03	-2.7475769963e-05	-1.8471294154e-06	-2.8100351906e-15	8.1674194385e-12	1.0424565454e-08
8.5113803820e+00	-1.2178079392e-03	1.1896988448e-03	1.0842021725e-19	1.4210854715e-14	-2.4948570658e-14	-3.4119929104e-12	4.0400205353e-05	3.2895015786e-15	1.2055168208e-03	1.0495178889e-12	-2.0194839174e-28	1.5807376357e-05	2.8853400973e-11	3.9609149294e-12	-1.2036561942e-03	-2.8109088042e-05	-1.8606242238e-06	-2.7712207529e-15	8.1642636580e-12	1.0559723381e-08
8.7096358996e+00	-1.2179909976e-03	1.1892340849e-03	1.0842021725e-19	-5.6843418861e-14	-2.4944952212e-14	-3.3691105461e-12	4.1522168421e-05	3.5056034003e-15	1.2052257344e-03	1.0492644703e-12	-4.0389678347e-28	1.5980907875e-05	2.9163946704e-11	3.9591385725e-12	-1.2033581710e-03	-2.8756906323e-05	-1.8675610169e-06	-2.7816290937e-15	8.1610772590e-12	1.0701333345e-08
8.9125093813e+00	-1.2181836681e-03	1.1887641080e-03	1.0842021725e-19	-2.8421709430e-14	-2.4921616447e-14	-3.3830854784e-12	4.2675280270e-05	3.1728143198e-15	1.2049279404e-03	1.0490052121e-12	-4.0389678347e-28	1.6152904493e-05	2.9489250446e-11	3.9578340605e-12	-1.2030601478e-03	-2.9419553712e-05	-1.8677902970e-06	-2.8458138623e-15	8.1578371242e-12	1.0887347304e-08
9.1201083936e+00	-1.2183862525e-03	1.1882888796e-03	8.1315162936e-20	8.5265128291e-14	-2.4933941460e-14	-3.4254404868e-12	4.3860331895e-05	3.2686442393e-15	1.2046232862e-03	1.0487399814e-12	2.0194839174e-28	1.6323726527e-05	2.9788136376e-11	3.9563352594e-12	-1.2028217293e-03	-3.0097366556e-05	-1.8015545919e-06	-2.6224682148e-15	8.1546027119e-12	1.0639221048e-08
9.3325430080e+00	-1.2185990567e-03	1.1878083614e-03	5.4210108624e-20	2.2737367544e-13	-2.4967913454e-14	-3.4109243208e-12	4.5078129251e-05	5.7942813416e-16	1.2043116153e-03	1.0484686421e-12	1.0097419587e-27	1.6492620674e-05	3.0267494643e-11	3.9573899713e-12	-1.2030005433e-03	-3.0790688725e-05	-1.3110698041e-06	-2.7282863468e-15	8.1512941741e-12	1.0591889185e-08
9.5499258602e+00	-1.2188223903e-03	1.1873225117e-03	1.0842021725e-19	-2.8421709430e-14	-2.4912371091e-14	-3.3822805667e-12	4.6329493310e-05	3.1107098641e-15	1.2039927682e-03	1.0481910551e-12	-2.0194839174e-28	1.6658943451e-05	3.0406788715e-11	3.9531711238e-12	-1.2021660781e-03	-3.1499872280e-05	-1.8266877081e-06	-2.7781596468e-15	8.1479599137e-12	1.1271568078e-08
9.7723722096e+00	-1.2190565667e-03	1.1868312843e-03	1.0164395367e-19	-2.8421709430e-14	-2.4892072340e-14	-3.3820168888e-12	4.7615260136e-05	3.5206348470e-15	1.2036665815e-03	1.0479070784e-12	-2.0194839174e-28	1.6824080433e-05	3.0672642581e-11	3.9511172112e-12	-1.2018084502e-03	-3.2225276067e-05	-1.8581289388e-06	-2.8104688715e-15	8.1445796084e-12	1.1175069666e-08
1.0000000000e+01	-1.2193019027e-03	1.1863346286e-03	1.1519648083e-19	2.8421709430e-14	-2.4892994142e-14	-3.4101471647e-12	4.8936280945e-05	3.3900020378e-15	1.2033328885e-03	1.0476165666e-12	-4.0389678347e-28	1.6986965903e-05	3.0977381765e-11	3.9496184101e-12	-1.2014508224e-03	-3.2967267776e-05	-1.8820637890e-06	-2.7183116869e-15	8.1411945802e-12	1.1251961249e-08
1.0232929923e+01	-1.2195587186e-03	1.1858324891e-03	1.0164395367e-19	-4.2632564146e-14	-2.4901110217e-14	-3.3672092892e-12	5.0293422167e-05	3.1537205031e-15	1.2029915186e-03	1.0473193714e-12	-2.0194839174e-28	1.7147574823e-05	3.1289175467e-11	3.9481751202e-12	-1.2011527991e-03	-3.3726223190e-05	-1.8387170523e-06	-2.7471514646e-15	8.1377319705e-12	1.1412278899e-08
1.0471285481e+01	-1.2198273376e-03	1.1853248050e-03	1.0842021725e-19	0.0000000000e+00	-2.4888513217e-14	-3.3953395651e-12	5.1687565508e-05	3.4255740334e-15	1.2026422973e-03	1.0470153408e-12	-2.0194839174e-28	1.7305875275e-05	3.1559508767e-11	3.9461767187e-12	-1.2007951713e-03	-3.4502526289e-05	-1.8471236846e-06	-2.7354420812e-15	8.1342437194e-12	1.1574441508e-08
1.0715193052e+01	-1.2201080859e-03	1.1848115099e-03	1.0164395367e-19	2.8421709430e-14	-2.4882803589e-14	-3.4092451084e-12	5.3119608020e-05	3.1715149712e-15	1.2022850466e-03	1.0467043199e-12	-2.0194839174e-28	1.7461828463e-05	3.1838935344e-11	3.9446779176e-12	-1.2004375434e-03	-3.5296569758e-05	-1.8475008554e-06	-2.7423809751e-15	8.1307250564e-12	1.1665430143e-08
1.0964781961e+01	-1.2204012926e-03	1.1842925312e-03	1.0842021725e-19	-4.2632564146e-14	-2.4869944996e-14	-3.3663072330e-12	5.4590462152e-05	3.4227991535e-15	1.2019195844e-03	1.0463861500e-12	-4.0389678347e-28	1.7615272554e-05	3.2142083076e-11	3.9427350274e-12	-1.2000799155e-03	-3.6108755028e-05	-1.8396664478e-06	-2.7729554763e-15	8.1271624698e-12	1.1737385970e-08
1.1220184543e+01	-1.2207072889e-03	1.1837677903e-03	1.0164395367e-19	0.0000000000e+00	-2.4863653181e-14	-3.3944097533e-12	5.6101055827e-05	3.3841168528e-15	1.2015457244e-03	1.0460606690e-12	0.0000000000e+00	1.7766039235e-05	3.2422986933e-11	3.9410696928e-12	-1.1996626830e-03	-3.6939492329e-05	-1.8830389771e-06	-2.8072162650e-15	8.1235657036e-12	1.1851380669e-08
1.1481536215e+01	-1.2210264089e-03	1.1832372014e-03	1.0842021725e-19	1.4210854715e-14	-2.4849884748e-14	-3.3940905642e-12	5.7652332515e-05	3.4233853003e-15	1.2011632765e-03	1.0457277115e-12	-2.0194839174e-28	1.7914070099e-05	3.2718195649e-11	3.9392933360e-12	-1.1993050552e-03	-3.7789201143e-05	-1.8582189285e-06	-2.7358757620e-15	8.1199260572e-12	1.1961190015e-08
1.1748975549e+01	-1.2213589883e-03	1.1827006718e-03	1.0164395367e-19	-1.4210854715e-14	-2.4842348235e-14	-3.3795466425e-12	5.9245251306e-05	3.2362486172e-15	1.2007720462e-03	1.0453871080e-12	-4.0389678347e-28	1.8059300544e-05	3.2949095153e-11	3.9376835126e-12	-1.1989474273e-03	-3.8658310246e-05	-1.8246165411e-06	-2.7994100094e-15	8.1162385840e-12	1.2029901359e-08
1.2022644346e+01	-1.2217053651e-03	1.1821581010e-03	8.8091426514e-20	-1.4210854715e-14	-2.4840870681e-14	-3.3791996978e-12	6.0880786996e-05	3.4475630087e-15	1.2003718349e-03	1.0450386858e-12	-2.0194839174e-28	1.8201659628e-05	3.3177640522e-11	3.9356296000e-12	-1.1985301948e-03	-3.9547257851e-05	-1.8416377892e-06	-2.7391283686e-15	8.1125099314e-12	1.2030109034e-08
1.2302687708e+01	-1.2220658789e-03	1.1816093807e-03	1.0842021725e-19	1.4210854715e-14	-2.4831397546e-14	-3.3930636079e-12	6.2559930179e-05	3.3333829674e-15	1.1999624396e-03	1.0446822680e-12	-2.0194839174e-28	1.8340721084e-05	3.3455281402e-11	3.9339642655e-12	-1.1981129623e-03	-4.0456491920e-05	-1.8494750039e-06	-2.8210940528e-15	8.1087549530e-12	1.2293358857e-08
1.2589254118e+01	-1.2224408709e-03	1.1810543943e-03	1.0842021725e-19	1.4210854715e-14	-2.4799870424e-14	-3.3927305410e-12	6.4283687350e-05	3.2168210695e-15	1.1995436528e-03	1.0443176739e-12	-2.0194839174e-28	1.8476984110e-05	3.3693274089e-11	3.9321879086e-12	-1.1976361251e-03	-4.1386470348e-05	-1.9075253653e-06	-2.7209137721e-15	8.1049536453e-12	1.2229781320e-08
1.2882495517e+01	-1.2228306835e-03	1.1804930161e-03	1.0164395367e-19	5.6843418861e-14	-2.4843249266e-14	-3.4065250620e-12	6.6053081021e-05	3.6353264962e-15	1.1991152625e-03	1.0439447191e-12	-1.0097419587e-27	1.8609661339e-05	3.3897118622e-11	3.9301895072e-12	-1.1974573112e-03	-4.2337661075e-05	-1.6579490072e-06	-2.9804717722e-15	8.1011120324e-12	1.2540187673e-08
1.3182567386e+01	-1.2232356605e-03	1.1799251118e-03	1.0164395367e-19	-1.4210854715e-14	-2.4794812031e-14	-3.3777702857e-12	6.7869149846e-05	3.3050717382e-15	1.1986770521e-03	1.0435632150e-12	-4.0389678347e-28	1.8739356449e-05	3.4189102297e-11	3.9283576392e-12	-1.1968612647e-03	-4.3310542500e-05	-1.8157850477e-06	-2.8117699141e-15	8.0971863329e-12	1.2538725612e-08
1.3489628826e+01	-1.2236561468e-03	1.1793505372e-03	1.0164395367e-19	-1.4210854715e-14	-2.4793143900e-14	-3.3773817076e-12	6.9732948769e-05	3.1014653465e-15	1.1982288003e-03	1.0431729688e-12	-4.0389678347e-28	1.8865619893e-05	3.4420763986e-11	3.9266367935e-12	-1.1964440322e-03	-4.4305603342e-05	-1.7847657020e-06	-2.8438622984e-15	8.0932720107e-12	1.2597812277e-08
1.3803842646e+01	-1.2240924877e-03	1.1787691384e-03	-1.0842021725e-19	3.6948222260e-13	-2.4893559144e-14	-3.5189906544e-12	7.1645549174e-05	-1.3015169454e-15	1.1977702808e-03	1.0427737837e-12	3.6350710513e-27	1.8991139513e-05	3.4573024822e-11	3.9290237730e-12	-1.1981725671e-03	-4.5323342981e-05	4.0228845688e-07	-5.0404558999e-15	8.0889406840e-12	9.9573971453e-09
1.4125375446e+01	-1.2245450300e-03	1.1781807512e-03	-1.2874900798e-19	3.8369307731e-13	-2.4887689789e-14	-3.5185881986e-12	7.3608039074e-05	-1.2244301710e-15	1.1973012627e-03	1.0423654585e-12	4.0389678347e-27	1.9110098947e-05	3.4846790967e-11	3.9269698604e-12	-1.1977553346e-03	-4.6364272428e-05	4.5407405541e-07	-5.1582002558e-15	8.0849325783e-12	1.0366711622e-08
1.4454397707e+01	-1.2250141208e-03	1.1775852011e-03	1.0842021725e-19	0.0000000000e+00	-2.4747574748e-14	-3.3762020957e-12	7.5621523302e-05	3.2628115704e-15	1.1968215099e-03	1.0419477877e-12	-2.0194839174e-28	1.9223428694e-05	3.5035522647e-11	3.9206415892e-12	-1.1949539161e-03	-4.7428913437e-05	-1.8675914267e-06	-2.7558250820e-15	8.0811205099e-12	1.2834082563e-08
1.4791083882e+01	-1.2255001073e-03	1.1769823024e-03	1.0842021725e-19	0.0000000000e+00	-2.4750559821e-14	-3.3757718843e-12	7.7687123739e-05	3.1285399076e-15	1.1963307812e-03	1.0415205613e-12	-2.0194839174e-28	1.9335312913e-05	3.5261185065e-11	3.9187542100e-12	-1.1944770789e-03	-4.8517798644e-05	-1.8536998839e-06	-2.8531864371e-15	8.0769981632e-12	1.3119615483e-08
1.5135612484e+01	-1.2260033378e-03	1.1763718585e-03	1.0164395367e-19	0.0000000000e+00	-2.4729897067e-14	-3.3753555506e-12	7.9805979546e-05	3.3367710992e-15	1.1958288302e-03	1.0410835650e-12	-4.0389678347e-28	1.9443993153e-05	3.5429177573e-11	3.9165337640e-12	-1.1939406371e-03	-4.9631473060e-05	-1.8881907424e-06	-2.6886045473e-15	8.0728047402e-12	1.2932231911e-08
1.5488166189e+01	-1.2265241604e-03	1.1757536610e-03	2.0328790734e-20	4.1211478674e-13	-2.4782511896e-14	-3.5453862068e-12	8.1979247446e-05	2.3843028788e-15	1.1953154054e-03	1.0406365794e-12	4.0389678347e-28	1.9549451281e-05	3.5659332332e-11	3.9155345632e-12	-1.1942982652e-03	-5.0770493075e-05	-1.0171380097e-06	-3.6845526630e-15	8.0684446483e-12	1.2246487630e-08
1.5848931925e+01	-1.2270629244e-03	1.1751274901e-03	1.0842021725e-19	1.4210854715e-14	-2.4727769247e-14	-3.3744534944e-12	8.4208102013e-05	3.1887944433e-15	1.1947902495e-03	1.0401793809e-12	-2.0194839174e-28	1.9649451758e-05	3.5829603668e-11	3.9125369611e-12	-1.1929273582e-03	-5.1935428129e-05	-1.8628889742e-06	-2.7313221129e-15	8.0642643374e-12	1.3260926389e-08
1.6218100974e+01	-1.2276199785e-03	1.1744931137e-03	9.4867690092e-20	-2.8421709430e-14	-2.4704218381e-14	-3.3597985505e-12	8.6493736007e-05	3.3713131028e-15	1.1942531000e-03	1.0397117409e-12	-2.0194839174e-28	1.9746875296e-05	3.5990866442e-11	3.9102610039e-12	-1.1924505210e-03	-5.3126858615e-05	-1.8025766624e-06	-2.7501872307e-15	8.0599099375e-12	1.3064150101e-08
1.6595869074e+01	-1.2281956722e-03	1.1738502876e-03	1.0842021725e-19	2.8421709430e-14	-2.4683870208e-14	-3.3877622929e-12	8.8837360720e-05	3.1046671310e-15	1.1937036887e-03	1.0392334257e-12	-6.0584517521e-28	1.9839707250e-05	3.6143781598e-11	3.9083181136e-12	-1.1918544746e-03	-5.4345378308e-05	-1.8492118136e-06	-2.7985426476e-15	8.0555113903e-12	1.3646775139e-08
1.6982436525e+01	-1.2287903553e-03	1.1731987554e-03	1.0164395367e-19	1.4210854715e-14	-2.4680364013e-14	-3.3730657156e-12	9.1240206371e-05	3.7227707896e-15	1.1931417417e-03	1.0387441969e-12	-2.0194839174e-28	1.9929652069e-05	3.6370037353e-11	3.9055425560e-12	-1.1913180328e-03	-5.5591593739e-05	-1.8237065401e-06	-2.7983258072e-15	8.0510305250e-12	1.3286939722e-08
1.7378008287e+01	-1.2294043782e-03	1.1725382476e-03	1.0164395367e-19	1.4210854715e-14	-2.4679578421e-14	-3.3725661153e-12	9.3703522526e-05	3.7288558742e-15	1.1925669790e-03	1.0382438110e-12	0.0000000000e+00	2.0015381381e-05	3.6488194559e-11	3.9033776211e-12	-1.1907219863e-03	-5.6866124380e-05	-1.8449903380e-06	-2.7783764872e-15	8.0464964864e-12	1.3302636744e-08
1.7782794100e+01	-1.2300380916e-03	1.1718684824e-03	1.0164395367e-19	1.4210854715e-14	-2.4653509089e-14	-3.3720803927e-12	9.6228578551e-05	3.4465838386e-15	1.1919791151e-03	1.0377320191e-12	-2.0194839174e-28	2.0097189804e-05	3.6637774723e-11	3.9013792197e-12	-1.1901259399e-03	-5.8169603034e-05	-1.8531728177e-06	-2.6957602817e-15	8.0419066453e-12	1.3395347692e-08
1.8197008586e+01	-1.2306918470e-03	1.1711891648e-03	9.4867690092e-20	-1.4210854715e-14	-2.4629657544e-14	-3.3573699376e-12	9.8816664105e-05	3.2271277664e-15	1.1913778580e-03	1.0372085672e-12	-2.0194839174e-28	2.0175132533e-05	3.6814071865e-11	3.8994363294e-12	-1.1895298934e-03	-5.9502676073e-05	-1.8479621703e-06	-2.8030962967e-15	8.0372430106e-12	1.3512937399e-08
1.8620871367e+01	-1.2313659962e-03	1.1704999870e-03	1.3552527156e-19	9.3791641120e-13	-2.4357964181e-14	-3.9823838671e-12	1.0146908967e-04	-3.2918207548e-15	1.1907629097e-03	1.0366731958e-12	-7.8759872777e-27	2.0249259080e-05	3.5680146737e-11	3.9023229093e-12	-1.1893510798e-03	-6.0866003302e-05	-1.4118278978e-06	-1.1147766737e-15	8.0324211638e-12	1.3617075512e-08
1.9054607180e+01	-1.2320608944e-03	1.1698006282e-03	9.4867690092e-20	-2.8421709430e-14	-2.4615320211e-14	-3.3420904932e-12	1.0418718710e-04	3.2077069950e-15	1.1901339661e-03	1.0361256402e-12	-2.0194839174e-28	2.0319839280e-05	3.7083670133e-11	3.8948844150e-12	-1.1882781959e-03	-6.2260259939e-05	-1.8557678998e-06	-2.7642818590e-15	8.0277088959e-12	1.3450660701e-08
1.9498445998e+01	-1.2327768942e-03	1.1690907545e-03	1.0842021725e-19	0.0000000000e+00	-2.4624299032e-14	-3.3557323587e-12	1.0697231025e-04	3.0872792387e-15	1.1894907165e-03	1.0355656297e-12	-2.0194839174e-28	2.0386211702e-05	3.7149131956e-11	3.8924419243e-12	-1.1876225448e-03	-6.3686133527e-05	-1.8681693060e-06	-2.7135411973e-15	8.0228140890e-12	1.3702231137e-08
1.9952623150e+01	-1.2335143525e-03	1.1683700188e-03	1.0842021725e-19	-2.8421709430e-14	-2.4592791291e-14	-3.3409802702e-12	1.0982583557e-04	3.0826510507e-15	1.1888328435e-03	1.0349928882e-12	-4.0389678347e-28	2.0449098486e-05	3.7373925088e-11	3.8899994337e-12	-1.1870264983e-03	-6.5144327549e-05	-1.8063427645e-06	-2.6818824939e-15	8.0178891277e-12	1.3677917872e-08
2.0417379447e+01	-1.2342736273e-03	1.1676380612e-03	9.4867690092e-20	-2.8421709430e-14	-2.4582965075e-14	-3.3404043420e-12	1.1274916282e-04	2.7865689899e-15	1.1881600233e-03	1.0344071338e-12	-2.0194839174e-28	2.0508283853e-05	3.7395285050e-11	3.8880010322e-12	-1.1863708473e-03	-6.6635559917e-05	-1.7891736976e-06	-2.7070359843e-15	8.0128582534e-12	1.3630013473e-08
